"Original Text","Initial","Machine translation","Better translation","Best translation"
"お疲れ様でした！
プラネタリウムの紹介、
貴音ちゃんの神秘的な雰囲気にも
ピッタリで、とても印象的でした！","","Good work! The introduction to the planetarium was perfect for Takane-chan's mysterious aura, and it left quite an impression on me","Good work! The introduction to the
planetarium was perfect for
Takane-chan's mysterious aura,
and it left quite an impression on me",""
"お疲れ様でした！
貴音ちゃんのレポートは、
しっとりとした古都と雰囲気が
合っていて良かったですね♪","","Thank you for your hard work! I'm glad Takane-chan was able to write her report in the right place. ♪","Thank you for your hard work!
I'm glad Takane-chan was
able to write her report
in the right place. ♪",""
"お疲れ様でした！
響ちゃんのチャレンジは
ハラハラドキドキの連続で、
手に汗握ります！","","Thank you for your hard work! Hibiki's heart is pounding so much that I can feel the sweat on my hands","Thank you for your hard work!
Hibiki's heart is pounding
so much that I can feel the
sweat on my hands",""
"お疲れ様でした！
響ちゃんが語る沖縄の魅力、
とてもわかりやすかったですね♪
沖縄に行きたくなりました！","","Thank you for your hard work! It was really easy to understand the appeal of Okinawa that Hibiki is talking about. ♪ I'm so excited now..","Thank you for your hard work! It was
really easy to understand the appeal
of Okinawa that Hibiki is talking
about. ♪ I'm so excited now..",""
"お疲れ様でした！
ハム蔵ちゃん、見つかって
よかったですね！
撮影も無事進んで良かったです♪","","Thank you for your hard work! I'm so glad we found Hamzou-chan. We made good progress with the photo shoot, too♪","Thank you for your hard work!
I'm so glad we found
Hamzou-chan. We made good progress
with the photo shoot, too♪",""
"お仕事、お疲れ様でした！
ライブ大成功でよかったです！
ライブ中の未来ちゃん、
すごくかわいかったな～♪","","Thank you for your hard work! I'm so glad the concert was a success. You were really cute during that performance, Mirai~♪","Thank you for your hard work! I'm
so glad the concert was a success.
You were really cute during that
performance, Mirai~♪",""
"お仕事、お疲れ様でした！
未来ちゃん、お仕事の後
牛乳をもらって、
すっごく喜んでいましたよ！","","Thank you for your hard work! Mirai was really happy to get milk after her job","Thank you for your hard
work! Mirai was really
happy to get milk
after her job",""
"お仕事、お疲れ様でした！
未来ちゃんのインタビュー、
すごくよかったと思います！
記事になるのが楽しみ～！","","Thank you for your hard work! I think Mirai's interview was really good, too. It makes me look forward to writing an article about it~","Thank you for your hard work! I think
Mirai's interview was really good,
too. It makes me look forward to writing
an article about it~",""
"お仕事、お疲れ様でした！
静香ちゃんも１日店長ができて、
とても楽しそうでしたね。
うどん、私も食べたかったなぁ～","","Thank you for your hard work! Shizuka-chan also looked like she was having a lot of fun managing the store all day. I wanted to eat udon, too~","Thank you for your hard work!
Shizuka-chan also looked like she was
having a lot of fun managing the store
all day. I wanted to eat udon, too~",""
"お仕事、お疲れ様でした！
静香ちゃんのグラビア、
彼女の魅力が詰まった
素敵な写真になりましたね！","","Thank you for your hard work! Shizuka-chan's gravure turned out to be a wonderful photo full of her charm","Thank you for your hard work!
Shizuka-chan's gravure turned
out to be a wonderful photo
full of her charm",""
"お仕事、お疲れ様でした！
静香ちゃんの美術館レポート、
とても良かったです！
作品も味があって素敵です！","","Thank you for your hard work! Shizuka-chan's report on the museum was very good. The artwork has a nice flavor, too!","Thank you for your hard work!
Shizuka-chan's report on the
museum was very good. The
artwork has a nice flavor, too!",""
"お仕事、お疲れ様でした！
翼ちゃん、バッチリ目立ってました
ね。文化祭の方も、来客数が
すごかったみたいです！","","Thank you for your hard work! Tsubasa-chan stood out like a sore thumb. Seems the cultural festival had an amazing number of visitors too, huh?","Thank you for your hard work!
Tsubasa-chan stood out like a sore thumb.
Seems the cultural festival had an
amazing number of visitors too, huh?",""
"お仕事、お疲れ様でした！
翼ちゃんのインタビューと撮影、
とても盛り上がりましたね♪
雑誌の発売が楽しみです！","","Thank you for your hard work! Tsubasa-chan's interview and photo shoot were really exciting♪ I can hardly wait to see the magazine go on sale","Thank you for your hard work!
Tsubasa-chan's interview and photo
shoot were really exciting♪ I can hardly
wait to see the magazine go on sale",""
"お仕事、お疲れ様でした！
なんと！　ステーキ屋さんから、
年間無料券をいただきました！
翼ちゃん、喜んでくれそうですね♪","","Thank you for your hard work! Oh my gosh, I got a yearly ticket from the steak shop. It looks like Tsubasa-chan will be happy~","Thank you for your hard work! Oh
my gosh, I got a yearly ticket
from the steak shop. It looks like
Tsubasa-chan will be happy~",""
"お仕事、お疲れ様でした！
紬ちゃんのアイディアで
作られた飴細工、
とても素敵でしたね♪","","Thank you for your hard work! The candy made with Tsumugi-chan's idea was wonderful. ♪","Thank you for your hard
work! The candy made with
Tsumugi-chan's idea was
wonderful. ♪",""
"お仕事、お疲れ様でした！
紬ちゃんのグラビア撮影、
彼女らしい表情と仕草で
とても魅力的でしたよねっ♪","","Thank you for your hard work! Tsumugi-chan's gravure photo shoot was very attractive, with her usual expression and gesture. ♪","Thank you for your hard work!
Tsumugi-chan's gravure photo shoot
was very attractive, with her usual
expression and gesture. ♪",""
"お仕事、お疲れ様でした！
紬ちゃんの古都紹介、
彼女らしい切り口で
とっても絵になってましたね！","","Thank you for your hard work! Tsumugi-chan's introduction to the ancient capital was very picturesque, just like her","Thank you for your hard work!
Tsumugi-chan's introduction to
the ancient capital was very
picturesque, just like her",""
"お仕事、お疲れ様でした！
歌織さん、とっても、
かっこよかったですね！
なんだかドキドキしました！","","Thank you for your hard work! Kaori-san was really cool, wasn't she? My heart skipped a beat","Thank you for your hard
work! Kaori-san was really
cool, wasn't she? My heart
skipped a beat",""
"お仕事、お疲れ様でした！
歌のお姉さん姿の歌織さん、
大人っぽかったなぁ～。
子どもたちにも大人気でしたね","","Thank you for your hard work! Kaori-san looked so mature in her singing sister outfit. She was really popular with the kids, too","Thank you for your hard work!
Kaori-san looked so mature in her
singing sister outfit. She was really
popular with the kids, too",""
"お仕事、お疲れ様でした！
歌織さんの水着姿、素敵でした！
新型プールのＰＲもバッチリで
大成功だったと思います！","","Thank you for your hard work! Kaori-san's swimsuit was so wonderful. I think the new pool PR campaign went well, and it turned out to be a huge success!","Thank you for your hard work!
Kaori-san's swimsuit was so wonderful.
I think the new pool PR campaign went
well, and it turned out to be a huge success!",""
"お仕事、お疲れ様でした。
菜々さんのレコーディング、
うまくいきましたね。主題歌が
オンエアされる日が楽しみです♪","","Thank you for your hard work. Your recording went well, Nana-san! I can't wait to hear the theme song air out someday♪","Thank you for your hard work.
Your recording went well, Nana-san!
I can't wait to hear the theme
song air out someday♪",""
"お仕事、お疲れ様でした。
菜々さんのメイド企画、
ばっちり大成功でしたね♪
流石です！","","Thank you for your hard work. Nana-san's maid project was a huge success♪ I knew it!","Thank you for your
hard work. Nana-san's
maid project was a huge
success♪ I knew it!",""
"お仕事、お疲れ様でした。
菜々さんが考えたグッズ、
絶対人気が出ると思います！
今から発売が待ち遠しいですね♪","","Thank you for your hard work. I'm sure the goods Nana-san came up with will be very popular! We can hardly wait until they come out♪","Thank you for your hard work. I'm
sure the goods Nana-san came up with
will be very popular! We can
hardly wait until they come out♪",""
"お仕事、お疲れ様でした。
蘭子ちゃんのイベント、
無事に成功できて、
本当によかったです！","","Thank you for your hard work. I'm so glad Ranko-chan was able to make the event a success!","Thank you for your hard
work. I'm so glad Ranko-chan
was able to make the event
a success!",""
"お仕事、お疲れ様でした。
蘭子ちゃんの映画、
撮影は順調のようですね！
完成が楽しみです♪","","Thank you for your hard work. Your film is going well, Ranko! I'm looking forward to the completion of it♪","Thank you for your hard work.
Your film is going well,
Ranko! I'm looking forward
to the completion of it♪",""
"お仕事、お疲れ様でした。
蘭子ちゃんの警察署長、
彼女らしい素敵な仕事ぶりが
評価されているみたいです！","","Thank you for your hard work. Ranko's police commissioner seems to appreciate her wonderful, girlfriend-like job!","Thank you for your hard work.
Ranko's police commissioner
seems to appreciate her wonderful,
girlfriend-like job!",""
"お仕事、お疲れ様でした。
美嘉ちゃんのグラビア写真、
ハッとするほどいい表情でした。
素晴らしいお仕事でしたね！","","Thank you for your hard work. Mika-chan's gravure photo had a nice expression on her face, and it was amazing!","Thank you for your hard work.
Mika-chan's gravure photo had
a nice expression on her face,
and it was amazing!",""
"お仕事、お疲れ様でした。
さすが美嘉ちゃん！
ダンス大会、盛り上がりましたね。
とてもかっこよかったです♪","","Thank you for your hard work. That's our Mika-chan! The dance competition was so exciting, it looked really cool♪","Thank you for your hard work.
That's our Mika-chan! The
dance competition was so
exciting, it looked really cool♪",""
"お仕事、お疲れ様でした。
美嘉ちゃんのお悩み相談、
優しさと気遣いが感じられて、
温かい気持ちになりました♪","","Thank you for your hard work. I could feel Mika-chan's kindness and concern when she talked to me about her worries, so it warmed my heart♪","Thank you for your hard work. I
could feel Mika-chan's kindness and
concern when she talked to me about
her worries, so it warmed my heart♪",""
"お仕事、お疲れ様でした。
杏ちゃん、クイズ番組を
盛り上げてくれましたね！
放送日が楽しみです。","","Thank you for your hard work. Kyou-chan, I'm looking forward to the broadcast day!","Thank you for your
hard work. Kyou-chan,
I'm looking forward to
the broadcast day!",""
"お仕事、お疲れ様でした。
杏ちゃんの温泉旅企画、
彼女らしい内容でしたね。
私も温泉、行きたくなりました。","","Thank you for your hard work. Kyou's hot spring trip plan was very much like her, huh? I want to go there too!","Thank you for your hard work.
Kyou's hot spring trip plan
was very much like her, huh?
I want to go there too!",""
"お仕事、お疲れ様でした。
杏ちゃんの斬新な司会ぶり、
ものすごく面白かったです。
きっと話題になりますよ！","","Thank you for your hard work. Kyou-chan's novel style of host was really interesting! I bet everyone will talk about it soon enough!!","Thank you for your hard work.
Kyou-chan's novel style of host was
really interesting! I bet everyone
will talk about it soon enough!!",""
"お仕事、お疲れ様でした。
きらりちゃんのお姫様姿、
とても魅力的でしたね。
みんな、ハピハピになりますよ！","","Thank you for your hard work. You looked so charming in that princess outfit, Kira! Everyone's going to be a happy-gown soon enough!!","Thank you for your hard work. You
looked so charming in that
princess outfit, Kira! Everyone's
going to be a happy-gown soon enough!!",""
"お仕事、お疲れ様でした。
きらりちゃんの遊園地紹介、
すごく楽しそうでした！
小さな子も行きたくなりますね♪","","Thank you for your hard work. Kira's introduction to the amusement park sounded like a lot of fun! It makes even little kids wanna go♪","Thank you for your hard work. Kira's
introduction to the amusement park
sounded like a lot of fun! It
makes even little kids wanna go♪",""
"お仕事、お疲れ様でした。
きらりちゃんのトーク、
普段聞けないお話が聞けたからか、
とても盛り上がっていましたね！","","Thank you for your hard work. You were so excited to hear Kira's stories!","Thank you for your
hard work. You were
so excited to hear
Kira's stories!",""
"お仕事お疲れ様です♪
咲耶さんのお悩み相談、
お見事でしたね～。
みんな魅了されてしまいました♪","","Thank you for your hard work. ♪ Sakuya-san's advice on what to do was splendid! Everyone has been charmed by it~","Thank you for your hard work.
♪ Sakuya-san's advice on what
to do was splendid! Everyone
has been charmed by it~",""
"お仕事お疲れ様です♪
咲耶さんとフラワーショップ、
とてもピッタリでしたね～。
うっとりしてしまいました。","","Thank you for your hard work! ♪ Sakuya and the flower shop were a perfect fit. I was so entranced by them...","Thank you for your hard work!
♪ Sakuya and the flower shop
were a perfect fit. I was so
entranced by them...",""
"お仕事お疲れ様です♪
咲耶さん旅企画、面白そうですね。
私も今から放送日が
楽しみです～。","","Thank you for your hard work! ♪ Sakuya's travel plans are going to be fun. I can hardly wait until the broadcast day is here, too...","Thank you for your hard work! ♪
Sakuya's travel plans are going to
be fun. I can hardly wait until the
broadcast day is here, too...",""
"お仕事お疲れ様です♪
果穂さんの元気いっぱいな姿が
見られて、とてもよかったと
思います～♪","","Good work today! ♪ I'm so glad to see you in such high spirits, Kaho~","Good work today!
♪ I'm so glad to
see you in such
high spirits, Kaho~",""
"お仕事お疲れ様です♪
水で遊ぶ果穂さんの写真は
元気いっぱいで、こちらまで
楽しい気持ちになりますね～。","","Thank you for your hard work! ♪ The picture of Kaho playing in the water is so energetic, it makes me feel happy too.","Thank you for your hard work!
♪ The picture of Kaho playing
in the water is so energetic,
it makes me feel happy too.",""
"お仕事お疲れ様です♪
ヒーローショーのお仕事が
できて、果穂さんもすごく
喜んでいましたよ～。","","Thank you for your hard work! ♪ Kaho was really happy to get a job at the hero show.","Thank you for your
hard work! ♪ Kaho was
really happy to get a
job at the hero show.",""
"お仕事お疲れ様です♪
凛世さんのオススメ漫画、
面白そうでしたね～。
早速読んでみようと思います。","","Thank you for your hard work! ♪ Rinse-san's recommended manga sounded really interesting. I think it would be best to read them right away...","Thank you for your hard work! ♪
Rinse-san's recommended manga sounded
really interesting. I think it would
be best to read them right away...",""
"お仕事お疲れ様です♪
凛世さんの『道』、
とても優美でしたね～。
彼女の雰囲気にぴったりでした。","","Thank you for your hard work! ♪ Rinse-san's path was very graceful. It fit her perfectly with the atmosphere she gave off, too...","Thank you for your hard work! ♪
Rinse-san's path was very
graceful. It fit her perfectly with
the atmosphere she gave off, too...",""
"お仕事お疲れ様です♪
凛世さんのお話、
彼女の秘められた強い想いが
感じられましたね～。","","Thank you for your hard work. ♪ I can feel her strong feelings behind Rinse-san's story...","Thank you for your hard
work. ♪ I can feel her
strong feelings behind
Rinse-san's story...",""
"お仕事お疲れ様です♪
甘奈さんのオススメコーデ、
同世代の子たちに、
とても参考になりそうですね～。","","Thank you for your hard work! ♪ I'm sure the outfits that Kana recommended will be very helpful to kids my age.","Thank you for your hard work!
♪ I'm sure the outfits that
Kana recommended will be
very helpful to kids my age.",""
"お仕事お疲れ様です♪
甘奈さんのソロライブ、
ファンのみなさんも楽しんでくれて
いたみたいですね～。","","Thank you for your hard work! ♪ I'm glad all of the fans were able to enjoy her solo concert.","Thank you for your hard
work! ♪ I'm glad all of
the fans were able to
enjoy her solo concert.",""
"お仕事お疲れ様です♪
甘奈さんのＣＭ撮影、
彼女の魅力が伝わってきましたね。
衣装選び、大成功でしたよ～。","","Thank you for your hard work! ♪ I can feel her charm in the commercial shooting. The costume selection was a huge success~","Thank you for your hard work! ♪
I can feel her charm in the
commercial shooting. The
costume selection was a huge success~",""
"お仕事お疲れ様です♪
甜花さんが紹介していたゲーム、
面白そうですね～。
私もやってみたくなりました～。","","Thank you for your hard work! ♪ The game Tenka introduced me to sounds like it'd be so much fun. I want a try, too...","Thank you for your hard work!
♪ The game Tenka introduced me
to sounds like it'd be so much
fun. I want a try, too...",""
"お仕事お疲れ様です♪
甜花さんが一生懸命
オススメしてくれたスイーツ、
食べたくなりましたね～。","","Thank you for your hard work! ♪ I'm starting to want some of the sweets Tenka recommended.","Thank you for your hard
work! ♪ I'm starting to
want some of the sweets
Tenka recommended.",""
"お仕事お疲れ様です♪
甜花さんが悩みに悩んで決めた
トーク内容、とっても
彼女らしかったですね～。","","Thank you for your hard work! ♪ The content of Tenka's talk was very much like her.","Thank you for your
hard work! ♪ The
content of Tenka's talk
was very much like her.",""
"心白ちゃんに、特技を競う
TV番組の出演依頼です！
はたしてどんなパフォーマンスを
見せてくれるんでしょうか？","","It's a request for Shinpaku to appear on the TV show! I wonder what kind of performance he can put up?","It's a request for
Shinpaku to appear on the
TV show! I wonder what kind
of performance he can put up?",""
"心白ちゃんに、TV局から
トーク番組の出演依頼です！
今回は『家族のこと』という
テーマみたいです。","","I have a request from the TV station for Shinpaku to appear on this talk show! This time, it's about his family.","I have a request from the TV
station for Shinpaku to
appear on this talk show!
This time, it's about his family.",""
"心白ちゃんに、ドキュメンタリー
番組への出演依頼です！
彼女がどんなことを話すのか、
気になりますね！","","It's a request for Shinpaku to appear on the documentary show! I wonder what kind of story she will tell you?","It's a request for Shinpaku
to appear on the
documentary show! I wonder
what kind of story she will tell you?",""
"春香ちゃんに、人気料理番組
からの出演依頼です！
番組でどんな料理を
披露するんでしょうか？","","It's a request from the popular cooking show! I wonder what kind of dish it will be on TV?","It's a request from the
popular cooking show! I
wonder what kind of
dish it will be on TV?",""
"春香ちゃんに、TV局からアイドル
運動会のオファーが届きました！
よく転ぶことを気にする彼女が
取った、起死回生の一手とは！？","","Haruka-chan received an offer from the TV station for a sports day! What kind of move did she take to turn things around?","Haruka-chan received an offer
from the TV station for a
sports day! What kind of move
did she take to turn things around?",""
"春香ちゃんにTV局から情報番組の
トークコーナーへの出演依頼です。
アイドルについての考えを
話すようですが……？","","This is a request from the TV station for Haruka to appear in an information show's talk corner. It seems she has some thoughts on idol life...?","This is a request from the TV station
for Haruka to appear in an
information show's talk corner. It seems
she has some thoughts on idol life...?",""
"千早ちゃんに、有名な歌番組の　
出演依頼が来ました！
ですが、なにやら選曲を
決めかねている様子です……。","","Chihaya has been asked to perform on a famous singing show! But she doesn't seem ready for the song...","Chihaya has been asked to
perform on a famous singing
show! But she doesn't seem
ready for the song...",""
"千早ちゃんに、音楽雑誌から
取材のオファーが来ました！
アイドルとしての抱負などを
インタビューする予定だそうです。","","Chihaya received an offer from a music magazine to interview her! She's planning on doing some interviews with you about your idol aspirations.","Chihaya received an offer from a music
magazine to interview her! She's planning
on doing some interviews with you
about your idol aspirations.",""
"千早ちゃんに、子ども番組への
出演依頼が来ました！
子どもたちに歌の楽しさを
伝えたいと考えているみたいです。","","Chihaya has received a request to appear on the children's show! It seems she wants us kids to know how fun singing is.","Chihaya has received a request
to appear on the children's show!
It seems she wants us kids to
know how fun singing is.",""
"雪歩ちゃんの特技（？）を
見込まれて遺跡調査特番の
オファーが来ました！
どんな特番になるんでしょうか。","","Yukiho-chan's special skill (?) has been anticipated, and we received an offer to do a Ruin Investigation Special! I wonder what kind of feature it will be.","Yukiho-chan's special skill (?) has
been anticipated, and we received an offer
to do a Ruin Investigation Special! I wonder
what kind of feature it will be.",""
"雪歩ちゃんに、新発売のお茶の
キャンペーンガールの依頼です！
新商品の魅力をばっちり
宣伝してください！","","This is a request from Yukiho for the new tea campaign girl! Please make sure to advertise your brand-new charms","This is a request from
Yukiho for the new tea
campaign girl! Please make
sure to advertise your brand-new charms",""
"雪歩ちゃんに、ラジオ番組から
出演依頼です！
質問コーナーでは、どんな話を
するのでしょうか？","","Yukiho, I have a request for you to appear on the radio show! What kind of story will we be talking about in our questioning corner?","Yukiho, I have a request for you
to appear on the radio show! What
kind of story will we be talking
about in our questioning corner?",""
"やよいちゃんに、バラエティ番組の
おすすめフードコーナーへの出演
依頼が来ました！　彼女の腕の
見せどころですね。","","Yayoi-chan has received a request to appear in the food corner recommended for variety shows! This is where she can show off her skills.","Yayoi-chan has received a request
to appear in the food corner recommended
for variety shows! This is where she
can show off her skills.",""
"やよいちゃんたっての希望で、
彼女の地元商店街でファンとの
交流イベントが実現しました！
さてさて、催し物の内容は？","","At Yayoi-chan's request, a social event with her fans has been held in the local shopping district! Now then. What is it?","At Yayoi-chan's request, a social
event with her fans has been held
in the local shopping district!
Now then. What is it?",""
"やよいちゃんに、バラエティ番組の
お仕事です！
TV局から行きたい場所を
訪ねられてるようですが……？","","Yayoi-chan's working on a variety show! It looks like she wants to go somewhere from the TV station...?","Yayoi-chan's working on a
variety show! It looks like
she wants to go somewhere
from the TV station...?",""
"律子さんにアイドルの討論番組への
出演依頼が来ました！
旬な話題がテーマの討論。律子さん
に秘策はあるのでしょうか？","","Ritsuko-san has received a request to appear on an idol debate show! A discussion about seasonal topics. Do you have any secret plans?","Ritsuko-san has received a request
to appear on an idol debate show!
A discussion about seasonal topics.
Do you have any secret plans?",""
"律子さんに、１日市長の
仕事依頼が来ましたよ！
どうやら色々とプランを考えて
いるようですが……？","","Ritsuko-san's got a job request from the mayor all day! You seem to be planning something..","Ritsuko-san's got a job
request from the mayor
all day! You seem to be
planning something..",""
"律子さんにミニライブイベントの
企画です。ただ、少し会場が
小さい気がします。
何もなければいいのですが……。","","I'm planning a mini-live event for Ritsuko. It feels like the venue is pretty small, though... Hopefully nothing bad will happen to it?","I'm planning a mini-live event for
Ritsuko. It feels like the venue
is pretty small, though...
Hopefully nothing bad will happen to it?",""
"あずささんに、TV番組の　
レポートの依頼です！
彼女が好きな占いをテーマに、
取材が始まります！","","I'm here to ask Azusa for a report on the TV show! The story will begin with her favorite fortune-telling theme","I'm here to ask Azusa for a
report on the TV show! The
story will begin with her
favorite fortune-telling theme",""
"あずささんに、温泉旅館の
レポートのお仕事が来ました！
旅館の感想を聞かれた
あずささんは……？","","Azusa's here to report on the hot spring inn! What about you?","Azusa's here to
report on the
hot spring inn!
What about you?",""
"あずささんに、アイドル特集の
グラビアコーナーの撮影依頼が
来ました！　さて、どんな撮影に
なるのでしょうか？","","Azusa has received a request to take pictures of the gravure section for an idol feature! Now then, what will it be like?","Azusa has received a request to
take pictures of the gravure section
for an idol feature! Now then,
what will it be like?",""
"伊織ちゃんに、オレンジジュースの
キャンペーンイベントのお話が
来ました！　伊織ちゃんなら、
バッチリ宣伝できそうですが……。","","Iori-chan's here to talk about the orange juice campaign! It looks like she can advertise it, but...","Iori-chan's here to talk
about the orange juice
campaign! It looks like she
can advertise it, but...",""
"伊織ちゃんに、バラエティ番組で
ハイキングロケのお仕事が！
あまりハイキング経験のなさそうな
伊織ちゃんですが……？","","Iori-chan has a job to do hiking on variety shows! You don't seem like you have much experience with hikes..","Iori-chan has a job to do
hiking on variety shows!
You don't seem like you have
much experience with hikes..",""
"伊織ちゃんに某雑誌から、
インタビューのオファーです！
ライブMCで人を惹きつける秘訣を
聞きたいそうですよ！","","It's an interview offer from a certain magazine for Iori-chan! She wants to hear the secret of attracting people through live MCing","It's an interview offer from a
certain magazine for Iori-chan!
She wants to hear the secret of
attracting people through live MCing",""
"真ちゃんにスポーツ番組の
実況依頼が来ましたよ！
優れた運動神経は、トークの方にも
活きるのでしょうか？","","We've got a request for live commentary on sports programs! I wonder if the talkers are good at athletics, too?","We've got a request for live
commentary on sports
programs! I wonder if the talkers
are good at athletics, too?",""
"真ちゃんに、バラエティ番組の
ファッションショーのお話が！
一体どんなコーディネートで
挑むのでしょうか？","","I'm talking about a fashion show on some variety shows! What kind of outfit would you like to wear?","I'm talking about a
fashion show on some variety
shows! What kind of
outfit would you like to wear?",""
"真ちゃんに恋愛ドラマ出演の
オファーが来ましたよ！
複数の役候補から、やりたい役を
選んで欲しいそうですが……？","","Shin-chan has an offer to appear in a romance drama! He wants you to choose the role that he likes from multiple candidates...?","Shin-chan has an offer to appear
in a romance drama! He wants you
to choose the role that he likes
from multiple candidates...?",""
"亜美ちゃんにバラエティ番組の　
依頼が来ていますが……。
早口言葉で世界記録、って
難しそうな企画のようです……！","","We've received requests from Ami for a variety show, but... It sounds like it would be difficult to get the world record in fast language!","We've received requests from Ami
for a variety show, but... It sounds
like it would be difficult to get the
world record in fast language!",""
"亜美ちゃんに、握手会イベントの
オファーが入りました！
ファンひとりひとりとの交流が、
彼女の人気を高めるはずです！","","Ami-chan has received an offer for a handshake event! I'm sure her popularity will skyrocket if she interacts with each and every one of the fans","Ami-chan has received an offer for a
handshake event! I'm sure her
popularity will skyrocket if she interacts
with each and every one of the fans",""
"亜美ちゃんに、バラエティ番組で
遊園地のロケのお仕事です！
どんなアトラクションに、
挑戦するのでしょうか？","","I'm going to do a variety show for Ami-chan, and she has an amusement park location job! What kind of attraction will you challenge?","I'm going to do a variety show
for Ami-chan, and she has an
amusement park location job! What
kind of attraction will you challenge?",""
"真美ちゃんにバラエティの　
依頼が来ています……。
しりとりで世界記録を目指す、
なかなかハードな企画です……！","","Mami-chan is requesting a variety show... It’s quite the hard project to aim for world record with shiritori!","Mami-chan is requesting a variety
show... It’s quite the hard
project to aim for world record
with shiritori!",""
"真美ちゃんに、握手会イベントの
オファーが入りました。
真美ちゃん、握手の力加減を
どうするか悩んでいるみたいです。","","Mami-chan has received an offer to hold a handshake event. It seems she’s worried about how much force you should use when shaking her hand","Mami-chan has received an offer to
hold a handshake event. It seems she’s
worried about how much force you should
use when shaking her hand",""
"真美ちゃんが、バラエティ番組の
お仕事でテーマパークへ！
なかなかハードな提案をしてみせる
彼女が挑戦するのは、一体……！？","","Mami is going to the theme park for work on a variety show! I’ll give you some pretty hard suggestions. What exactly would she be challenging...?","Mami is going to the theme park for
work on a variety show! I’ll give you
some pretty hard suggestions. What
exactly would she be challenging...?",""
"美希ちゃんに、TV局から
食レポ番組の出演依頼です！
美希ちゃんなりのレポートが
楽しみですね。","","Miki-chan, the TV station has requested you to appear on a food repo show! I can't wait for your report.","Miki-chan, the TV station
has requested you to
appear on a food repo show!
I can't wait for your report.",""
"美希ちゃんに、飲料メーカーから
新商品のＣМ出演のオファーが！
爽やかなイメージということですが
どういうＣＭになるんでしょう？","","Miki-chan received an offer from the drink maker to appear in a new product, CMM! I wonder what kind of commercial it'll be?","Miki-chan received an offer
from the drink maker to appear
in a new product, CMM! I wonder
what kind of commercial it'll be?",""
"美希ちゃんに、サイン会の
オファーが来ましたよ！
長時間座りっぱなし……。
最後まで、できるのでしょうか？","","Miki-chan's been offered an autograph session! She sat there for a long time... Will she be able to go all the way?","Miki-chan's been offered an
autograph session! She sat there
for a long time... Will she
be able to go all the way?",""
"貴音ちゃんに、ラーメン食べ歩き
番組の食レポの出演依頼です！
彼女が考える、ラーメンに一番
大切なものって、なんでしょうか？","","I'm asking Takane-chan to appear on a TV show where she walks around eating ramen! What is the most important thing for her?","I'm asking Takane-chan to
appear on a TV show where she walks
around eating ramen! What is the
most important thing for her?",""
"貴音ちゃんに、プラネタリウムの
特別番組のオファーが来ました！
星々の美しさに感動する彼女は、
どんなことを伝えるのでしょうか？","","Takane-chan has received an offer for a special planetarium show! What would she say if the stars were beautiful enough to move her?","Takane-chan has received an offer
for a special planetarium show!
What would she say if the stars were
beautiful enough to move her?",""
"貴音ちゃんに、旅番組から
出演依頼が来ました！
古都を巡る旅のようですが、
どんな史跡を巡るのでしょうか？","","Takane-chan has received a request to appear on the travel program! It seems you're traveling around Old City. What kind of historical site is it?","Takane-chan has received a request to
appear on the travel program! It seems
you're traveling around Old City.
What kind of historical site is it?",""
"響ちゃんに、アイドル番組の
チャレンジ企画から依頼が！
７６．５キロを走り抜けるという
大変な挑戦……大丈夫でしょうか。","","I have a request from Hibiki for an idol show challenge! A 76.5 kilometer race... Will it be okay?","I have a request from
Hibiki for an idol show
challenge! A 76.5 kilometer
race... Will it be okay?",""
"響ちゃんに、ご当地を紹介する
バラエティ番組の出演依頼です！
今回は沖縄の魅力をという事で、
白羽の矢が立ったようですね♪","","Hibiki, I'm asking you to appear on a variety show that introduces the local area! This time it seems like Okinawa has won out because of its charms♪","Hibiki, I'm asking you to appear on a
variety show that introduces the local
area! This time it seems like Okinawa
has won out because of its charms♪",""
"響ちゃんに、動物番組への
出演依頼です！
響ちゃんは、家族を紹介できると
大喜びですが……？","","Hibiki, I have a request for you to appear on an animal show! She's very happy that we can introduce her family..","Hibiki, I have a request for
you to appear on an animal show!
She's very happy that we can
introduce her family..",""
"未来ちゃんに、単独ミニライブの　
企画ですっ！　ファンに喜んで
もらうため、未来ちゃんが選んだ
ラストソングはなんでしょうか？","","It's a solo mini-live for Mirai! What was the last song you chose to make your fans happy?","It's a solo mini-live
for Mirai! What was the
last song you chose to
make your fans happy?",""
"未来ちゃんに、バラエティ番組から
牛乳をテーマにした企画のお話が！
牛乳を紹介するだけかと思ったら、
料理番組なんですか……！？","","There's a story on the milk theme from some variety show! I thought you were just going to introduce Milk, but it looks like this is cooking...?","There's a story on the milk theme
from some variety show! I thought you
were just going to introduce Milk,
but it looks like this is cooking...?",""
"未来ちゃんに、有名記者から
インタビューの依頼です。
未来ちゃんのアイドル活動について
お話を聞きたいそうです！","","It's an interview request from a famous reporter. He wants to ask you about your idol activities!","It's an interview
request from a famous reporter.
He wants to ask you
about your idol activities!",""
"静香ちゃんに、うどん屋さんから
1日店長のオファーです！
どんなことをしてお店を盛り上げる
のか、とっても楽しみです！","","Shizuka-chan, it's an offer from the udon shop for a day! I can hardly wait to see what kind of things you do that will liven up this place","Shizuka-chan, it's an offer from the
udon shop for a day! I can hardly wait
to see what kind of things you do that
will liven up this place",""
