"……おお、お疲れ様。
ちょうどよかった、君に朗報がある","......Oh, thanks for your hard work. Perfect 
timing. I have good news for you.","","","......Oh, thanks for your hard work. Perfect 
timing. I have good news for you.",""
"社長、お疲れ様です。
あの、朗報って……","Thanks for your hard work, President.
So, what's the good news...?","","","Thanks for your hard work, President.
So, what's the good news...?",""
"奥空君の件だ。
各事務所に掛け合って、許可を得てきたよ","It's about Okuzora-kun. I've talked to all of our
respective agencies, and I just got their approvals.","","","It's about Okuzora-kun. I've talked to all of our
respective agencies, and I just got their approvals.",""
"……ほ、本当ですか！？
こんなに早く……ありがとうございます！","...I-is that true!? That was really quick...
Thank you so much!","","","...I-is that true!? That was really quick...
Thank you so much!",""
"なに、たまたまだよ。
奥空眞弓の娘、ということもあるからね","Nah, it just happened to work out. After all,
she is Mayumi Okuzora's daughter.","","","Nah, it just happened to work out. After all,
she is Mayumi Okuzora's daughter.",""
"どの事務所もいい宣伝になりそうだ、と
乗り気になってくれたよ","The other agencies are excited to have her, and 
they see it as good publicity.","","","The other agencies are excited to have her, and 
they see it as good publicity.",""
"よかったです……。
急に無茶なことを言って、申し訳ありません","Thank goodness... I made a really reckless
request, and I'm sorry for causing more trouble.","","","Thank goodness... I made a really reckless
request, and I'm sorry for causing more trouble.",""
"気にしないでくれたまえ。君の熱意は
大事にしたいと思っているからね","Don't worry about it. Your enthusiam is 
something I really treasure.","","","Don't worry about it. Your enthusiam is 
something I really treasure.",""
"とはいえ……ここからが本番だ。
奥空眞弓とのアポを月末に取っておいた","But... everything starts now. I've set up a meeting
with Mayumi Okuzora at the end of the month.","","","But... everything starts now. I've set up a meeting
with Mayumi Okuzora at the end of the month.",""
"彼女は厳しい人だからね。
しっかり準備していくといい","She's a very strict person.
Make sure you're well prepared.","","","She's a very strict person.
Make sure you're well prepared.",""
"……はいっ！
万全の態勢で臨みたいと思います！","...Yes! I'll make sure to come in with the perfect
conditions!","","","...Yes! I'll make sure to come in with the perfect
conditions!",""
"おお、そうだ。
ついでにこれも用意しておいたんだが……どうかね？","Oh, that's right. I also prepared this for you
while I was at it... What do you think?","","","Oh, that's right. I also prepared this for you
while I was at it... What do you think?",""
"これは……","This is......","","","This is......",""
"アイドルをやっていた頃の奥空君だよ。
ライブの様子が見たいだろうと思ってね","It's Okuzora-kun from when she was an idol.
I figured you wanted to see how she was live.","","","It's Okuzora-kun from when she was an idol.
I figured you wanted to see how she was live.",""
"こんなものまで……社長、ありがとうございます！
さっそく見てもいいですか？","President, thank you so much... for all you've
done! Can I watch this right away?","","","President, thank you so much... for all you've
done! Can I watch this right away?",""
"ああ、もちろんだとも","Oh, of course.","","","Oh, of course.",""
"では……","Well then......","","","Well then......",""
"（すごい……新人アイドルとは、
思えないパフォーマンスだな……）","(Amazing... For a rookie idol, this kind of
performance is unbelievable......)","","","(Amazing... For a rookie idol, this kind of
performance is unbelievable......)",""
"黒井社長はどうしてこの子を、
辞めさせたんですかね……","President Kuroi, why would you let such a
girl quit......?","","","President Kuroi, why would you let such a
girl quit......?",""
"そうだな。彼ならこの子の素質は分かっていた
はずだ。問題はなんだったんだろうね","Who knows. He must've known what this kid is
capable of. I wonder what the problem was.","","","Who knows. He must've known what this kid is
capable of. I wonder what the problem was.",""
"社長、改めて思いました。
奥空さんは……スペシャルユニットに必要です！","President, I thought about it again. Okuzora-san
is... exactly what this special unit needs!","","","President, I thought about it again. Okuzora-san
is... exactly what this special unit needs!",""
"俺が絶対に、輝かせてみせます！","I will definitely make her shine!","","","I will definitely make her shine!",""
"プロデューサーは君だ。
そう思うなら、頑張って説得してみるといい","You are Producer. If that's how you feel, 
then do your best to persuade her.","","","You are Producer. If that's how you feel, 
then do your best to persuade her.",""
"……ええ、任せてください！
絶対に、心白さんと眞弓さんを説得してみせます！","...Yeah, please leave it to me! I will definitely
persuade Kohaku-san and Mayumi-san!","","","...Yeah, please leave it to me! I will definitely
persuade Kohaku-san and Mayumi-san!",""
"（よし、やる気が湧いてきた！
なんとしても、説得してみせるぞ！）","(Alright, I'm really motivated!
I'll try to convince them no matter what!)","","","(Alright, I'm really motivated!
I'll try to convince them no matter what!)",""
"――９６１プロ――","――961 Pro.――","","","――961 Pro.――",""
"社長……。
少し、いいでしょうか","President...
Do you... have a moment?","","","President...
Do you... have a moment?",""
"亜夜か。
改まって、どうしたんだ？","Aya, huh?
So formal... is something the matter?","","","Aya, huh?
So formal... is something the matter?",""
"どうしてディアマントのメンバーに
あたしを選んでくれたんですか？","Why did you choose me to become a member of Diamant?","","","Why did you choose me to become a member of Diamant?","Why did you choose me to
become a member of Diamant?"
"あたしには、玲音さんや詩花さんと
肩を並べるほどの実力は、まだありません","Personally, I don't have the abilities to stand shoulder-to-shoulder
to Leon-san and Shika-san. Not yet.","","","Personally, I don't have the abilities to stand shoulder-to-shoulder
to Leon-san and Shika-san. Not yet.",""
"フン。何を今さら。ＴＶではあんなに意気込んだ
演説をしていたじゃないか","Hmph. What are you going to do now? Didn't you just give a very
enthusiastic speech on TV?","","","Hmph. What are you going to do now? Didn't you just give a very
enthusiastic speech on TV?",""
"もちろん、あのときの想いは、
間違いなくあたしの本心です","Of course I did. Those feelings I had then were definitely my 
true intentions.","","","Of course I did. Those feelings I had then were definitely my 
true intentions.",""
"ですが、ずっと裏方で下積みしてたあたしが、
いきなり表舞台に立つだなんて……","But, I've been slaving away backstage this whole time, 
and now I'm suddenly on the front stage......","","","But, I've been slaving away backstage this whole time, 
and now I'm suddenly on the front stage......",""
"ふむ、そういうことか。
……自分では力不足だとでも？","Hmm, so that's what this is about. 
......Are you saying you're not strong enough?","","","Hmm, so that's what this is about. 
......Are you saying you're not strong enough?",""
"なるほど。
言っておくが、私は今回の件に反対していたんだ","I see.
Just so you know, I was completely opposed to this.","","","I see.
Just so you know, I was completely opposed to this.",""
"だったら……なぜ、あたしが選ばれたんですか？","In that case... why... was I chosen?","","","In that case... why... was I chosen?",""
"玲音と詩花がどうしてもと言うのでね。
ふたりとも、亜夜を相当評価しているようだな","Because Leon and Shika insisted on having you no matter what.
Those two seem to regard you very highly, Aya.","","","Because Leon and Shika insisted on having you no matter what.
Those two seem to regard you very highly, Aya.",""
"玲音さんと詩花さんが……
あたしを……？","Leon-san and Shika-san really...
About me...?","","","Leon-san and Shika-san really...
About me...?",""
"そうだ。亜夜は、実力はまだまだだが
アイドルに対する熱い想いは誰にも負けない、と","That's right. Aya, you said you still have a long way to go in terms
of ability, but your passion for idols are second to none.","","","That's right. Aya, you said you still have a long way to go in terms
of ability, but your passion for idols are second to none.",""
"私としては、実績がない君を、このファビュラスな
ユニットに加えるつもりはなかったんだが……","Personally, I would have not included you in this fabulous unit.
Someone who lacks any merit.","","","Personally, I would have not included you in this fabulous unit.
Someone who lacks any merit.",""
"結局、ふたりの説得に応じる形となったわけだ","In the end, those two managed to persuade me.","","","In the end, those two managed to persuade me.",""
"玲音さんと詩花さんが……
そんなに、あたしの事を……","So Leon-san and Shika-san...
They did that much... for me...","","","So Leon-san and Shika-san...
They did that much... for me...",""
"自分が選ばれた理由がわかって、
スッキリしたかね","Now that you know why you've been chosen,
do you feel refreshed?","","","Now that you know why you've been chosen,
do you feel refreshed?",""
"それとも、プレッシャーが余計に
のしかかってきたか？","Or perhaps, is the pressure too much for you to handle?","","","Or perhaps, is the pressure too much for you to handle?","Or perhaps, is the pressure
too much for you to handle?"
"……社長のおっしゃる通りです","...It's just as the president said.","","","...It's just as the president said.",""
"だけど、もうプレッシャーなんかに
負けている暇はありません……！","However, I don't have any free time for losing to pressure!","","","However, I don't have any free time for losing to pressure!","However, I don't have any free
time for losing to pressure!"
"ハッ！　あの頃のこと、忘れたわけではあるまい。
亜夜、お前はまだ、私に何も証明していないのだぞ","Hah! I still haven't forgotten... about those days. 
Aya, up until now, you have yet to prove anything to me.","","","Hah! I still haven't forgotten... about those days. 
Aya, up until now, you have yet to prove anything to me.",""
"ユニットとして活動する以上、
９６１プロの名に恥じない活躍を期待している","As long as you're active in this unit,
I expect you to live up to the name of 961 Pro.","","","As long as you're active in this unit,
I expect you to live up to the name of 961 Pro.",""
"お前の本当の力を示してみろ","Show me your true power.","","","Show me your true power.",""
"はい、もちろんです！","Yes, of course!","","","Yes, of course!",""
"玲音さんや詩花さん、そして社長の期待に
応えるために……","In order to meet the expectations of Leon-san, Shika-san, 
and the president...","","","In order to meet the expectations of Leon-san, Shika-san, 
and the president...",""
"あたしは、もっともっと頑張って……
頂点へと駆け上がってみせます！","I'm... going to work harder and harder......
I will run up to the top!","","","I'm... going to work harder and harder......
I will run up to the top!",""
"（いよいよ、この日がやってきた。
できるだけの準備はしてきたはずだ）","(The day has finally come.
I'm sure I've prepared as much as I could.)","","","(The day has finally come.
I'm sure I've prepared as much as I could.)",""
"そろそろ時間だね。
出迎える準備をしようか","It's almost time.
Should we prepare ourselves to greet them?","","","It's almost time.
Should we prepare ourselves to greet them?",""
"はい、そうですね","Yes, we should.","","","Yes, you're right.",""
"（……よし、やるぞ！　奥空眞弓を説得して、
絶対に奥空心白を勧誘してみせる！）","(...All right, let's do this! I will definitely convince
Mayumi Okuzora and recruit Kohaku!)","","","(...All right, let's do this! I will definitely convince
Mayumi Okuzora and recruit Kohaku!)",""
"……失礼します","...Excuse us.","","","...Excuse us.",""
"本日、お招きにあずかりました奥空眞弓です。
どうぞ、よろしくお願いします","I am Mayumi Okuzora, and I am thankful to be
invited here today. Please, take care of us.","","","I am Mayumi Okuzora, and I am thankful to be
invited here today. Please, take care of us.",""
"（さすが大女優……すごく綺麗な方だ）","(That's a famous actress for you...
She's really beautiful.)","","","(That's a famous actress for you...
She's really beautiful.)",""
"ほら、心白も挨拶なさい","You too, Kohaku. Greet them properly.","","","You too, Kohaku. Greet them properly.",""
"はい。……娘の心白です。
本日はお招きいただき、ありがとうございます","Yes...  I'm her daughter, Kohaku.
Thank you for inviting me today.","","","Yes...  I'm her daughter, Kohaku.
Thank you for inviting me today.",""
"（丁寧な挨拶だ。
作法もしっかりしているんだな）","(What a polite greeting.
She has good manners.)","","","(What a polite greeting.
She has good manners.)",""
"おお、待っていたよ。
さあふたりとも、中に入ってくれ","Oh, we've been waiting for you.
You two, please come inside.","","","Oh, we've been waiting for you.
You two, please come inside.",""
"……それで、話というのは、なんでしょうか","...So, what did you want to discuss?","","","...So, what did you want to discuss?",""
"この後、別の収録がありますので、
なるべく手短に終わらせていただければ助かります","After this, I have another recording to attend. I
would appreciate it if we could keep this short.","","","After this, I have another recording to attend. I
would appreciate it if we could keep this short.",""
"（なんだか言葉に圧を感じる……！
だけど、ここは丁寧に……）","(Somehow I'm feeling pressured by her words...!
However, I still need to be polite here...)","","","(Somehow I'm feeling pressured by her words...!
However, I still need to be polite here...)",""
"初めまして、７６５プロのプロデューサーです。
今日はお越しいただいて、ありがとうございます","Nice to meet you. I'm a producer from 765 Pro.
Thank you for coming to visit us today.","","","Nice to meet you. I'm a producer from 765 Pro.
Thank you for coming to visit us today.",""
"７６５プロでは、事務所として、
アイドルを世にたくさん売り出しています","765 Pro., as an agency, promotes a lot of idols 
to the world.","","","765 Pro., as an agency, promotes a lot of idols 
to the world.",""
"今日は奥空さんや心白さんに、７６５プロを知って
もらおうということで、実際に来ていただきました","Today, we had Okuzora-san and Kohaku-san
come to our office to learn about 765 Pro.","","","Today, we had Okuzora-san and Kohaku-san
come to our office to learn about 765 Pro.",""
"すぐ近くで、うちのアイドルたちが
公演をやっていますので、よろしければ……","Our idols are actually performing nearby, if
you don't mind...","","","Our idols are actually performing nearby, if
you don't mind...",""
"なに、ほんの数十分のことです。
次の収録には間に合うはずですよ","C'mon, it'll only take like 20-30 minutes. You'll
still make it in time for your next recording.","","","C'mon, it'll only take like 20-30 minutes. You'll
still make it in time for your next recording.",""
"その価値があるというのですか？","Are you saying it will be worth it?","","","Are you saying it will be worth it?",""
"お互いに、この業界で知らない仲ではないでしょう。
それだけでは不足かな？","Between you and I, it's not like we're strangers 
in this industry. Isn't that alone enough?","","","Between you and I, it's not like we're strangers 
in this industry. Isn't that alone enough?",""
"……そうですね。
少しだけ、であれば","......You have a point.
Then, just for a little while...","","","......You have a point.
Then, just for a little while...",""
"（社長、旧知とはいえ
さすがの一言だな……）","(Even as an old acquaintance of the president,
she doesn't hold back any words...)","","","(Even as an old acquaintance of the president,
she doesn't hold back any words...)",""
"では、さっそく移動しましょうか。
あ、もちろん心白さんも一緒に！","All right, let's get moving.
Oh, and Kohaku-san too, of course!","","","All right, let's get moving.
Oh, and Kohaku-san too, of course!",""
"あっ、はい。わかりました","Uh, yes. Understood.","","","Uh, yes. Understood.",""
"（よし、なんとか公演を見てもらえそうだ！
この調子でいければ……！）","(Okay, I think I've managed to get them to see
the show! We just need to keep it going...!)","","","(Okay, I think I've managed to get them to see
the show! We just need to keep it going...!)",""
"みんな～、盛り上がってる～？","Everyone~, are you having a good time~?","","","Everyone~, are you having a good time~?",""
"ワァアアアーッ！！","YEAAAAAAAAH!!","","","YEAAAAAAAAH!!",""
"……うんうん。みんな、いい感じ♪
そのままどんどん熱くなろうね～！","...Mmm Mmm. Great reaction, everyone♪
Let's just keep raising up the heat~!","","","...Mmm Mmm. Great reaction, everyone♪
Let's just keep raising up the heat~!",""
"（今日は７６５プロのライブだ。
その前座を、未来たち５人が行っている）","(Today is the 765 Pro. concert. The 5 members
of Mirai's group are doing the opening act.)","","","(Today is the 765 Pro. concert. The 5 members
of Mirai's group are doing the opening act.)",""
"どうですか？
あれが、うちのアイドルたちです","How is it?
Those are our idols.","","","How is it?
Those are our idols.",""
"すごい人気ですね。
会場の雰囲気が、こちらまで伝わってきます","They're really popular. I can feel the atmosphere
of the venue from here.","","","They're really popular. I can feel the atmosphere
of the venue from here.",""
"……もっと近くで見たいかな？
いい場所まで案内するよ","...Would you like to get a closer look?
I can show you from a good spot.","","","...Would you like to get a closer look?
I can show you from a good spot.",""
"あ、いえ……そんな、わざわざ悪いですよ","Ah, no... I'd feel bad for causing extra trouble.","","","Ah, no... I'd feel bad for causing extra trouble.",""
"いやいや、せっかく来てくれたんだし。
しっかり見ていってもらわないとな！","No no, You've come all this way. 
You need to get a good look at it!","","","No no, You've come all this way. 
You need to get a good look at it!",""
"奥空さんも、ご一緒にどうぞ","Okuzora-san, too. Come with us.","","","Okuzora-san, too. Come with us.",""
"ええ……わかりました","Sure... I understand.","","","Sure... I understand.",""
"みなさんの熱気、ステージの上まで
ちゃんと届いてますよ！","Such enthusiam. It is reaching all the way to
the top of this stage!","","","Such enthusiam. It is reaching all the way to
the top of this stage!",""
"私たちも、最初から全力で応えます……！","We will return the favor starting with the
opening...!","","","We will return the favor starting with the
opening...!",""
"それでは一曲目です。
みなさん、聞いてくださいっ！","This is our first song.
Everyone, please listen to it!","","","This is our first song.
Everyone, please listen to it!",""
"――ライブ中――","--During the performance--","","","--During the performance--",""
"……","......","","","......",""
"（さっきまでニコニコしてたのに、
今はすごく集中して公演を見ているな……）","(She was smiling a moment ago, but now she's
really focused on watching the performance...)","","","(She was smiling a moment ago, but now she's
really focused on watching the performance...)",""
"（もしかして……興味を持ってもらえたのかな？
近くで見てもらって、正解だったか）","(Could it be... that she's interested in them?
Taking a closer look was probably the right call.)","","","(Could it be... that she's interested in them?
Taking a closer look was probably the right call.)",""
"（あとは、奥空さんを説得する感じか……。
気合を入れないとな……！）","(All that's left is to convince Okuzora-san...
I need to stay in high spirits...!)","","","(All that's left is to convince Okuzora-san...
I need to stay in high spirits...!)",""
"奥空さんも、心白さんも……
先ほどのライブはいかがでしたか？","Okuzora-san, Kohaku-san... What did you
think about the live performance?","","","Okuzora-san, Kohaku-san... What did you
think about the live performance?",""
"はいっ、あの……とってもすごかったです！
なんだか、胸が熱くなりました","Yes, um... It was really amazing!
For some reason, my chest felt hot.","","","Yes, um... It was really amazing!
For some reason, my chest felt hot.",""
"みなさん、本当にライブを楽しそうにしていて……
歌も踊りも……全てがキラキラしていました","Everyone seemed to really enjoy the concert...
The songs and dances... Everything was sparkling.","","","Everyone seemed to really enjoy the concert...
The songs and dances... Everything was sparkling.",""
"おお、それはよかった。
うちの事務所に興味を持ってくれたようだね","Oh, that's good to hear.
It seems like you're interested in our agency.","","","Oh, that's good to hear.
It seems like you're interested in our agency.",""
"……そうですね。
私も、素晴らしい公演だと感心いたしました","......It seems that way. I concur. I was impressed
by such a wonderful performance.","","","......It seems that way. I concur. I was impressed
by such a wonderful performance.",""
"まだ若いのに、舞台の上に立つ心構えがしっかりと
できている……そんな風に見えました","They are still young, but they are all ready to 
stand on the stage... That is how I see it.","","","They are still young, but they are all ready to 
stand on the stage... That is how I see it.",""
"ははっ、そうだろう。うちのアイドルたちは、どこに
出しても恥ずかしくないくらいの逸材ばかりだ","Haha, I agree. Our idols, no matter where we put
them, are talented and won't bring us any shame.","","","Haha, I agree. Our idols, no matter where we put
them, are talented and won't bring us any shame.",""
"そこでなのですが……。
今回、おいでいただいたのは心白さんのことです","Are we at that point now... 
Kohaku-san, now that you have come to us...","","","Are we at that point now... 
Kohaku-san, now that you have come to us...",""
"今度、新規プロジェクトとして、新しい
ユニットを結成しようとしているのですが……","We're planning on forming a new unit for
a new project, but...","","","We're planning on forming a new unit for
a new project, but...",""
"ぜひ、心白さんに、そのユニットに
参加してもらいたいんです","By all means, we would love to have you
join this unit, Kohaku-san.","","","By all means, we would love to have you
join this unit, Kohaku-san.",""
"……心白さん。
君は……アイドルをやりたくないか？","...Kohaku-san.
Don't you... want to be an idol?","","","...Kohaku-san.
Don't you... want to be an idol?",""
"絶対に君なら活躍できる。
ぜひとも、参加して欲しいんだ","I definitely know you can do it.
By all means, I'd like for you to join us.","","","I definitely know you can do it.
By all means, I'd like for you to join us.",""
"あっ……。
わ、私は……その……","Uhh...
I-I am... Well...","","","Uhh...
I-I am... Well...",""
"待ってください","Please wait a moment.","","","Please wait a moment.",""
"心白は一度アイドルを辞めています。
もちろん、それはご存知ですよね","Kohaku quit being an idol once before.
Of course, you already knew that, didn't you?","","","Kohaku quit being an idol once before.
Of course, you already knew that, didn't you?",""
"はい。それは分かっています。
ですが……娘さんの才能は、本物だと思います","Yes. I knew that. But...
I believe your daughter's talent is genuine.","","","Yes. I knew that. But...
I believe your daughter's talent is genuine.",""
"今回のプロジェクトは、複数の事務所が集まって、
スペシャルユニットを組むという企画なんです","For this project, multiple agencies have gathered
and we plan on forming a special unit.","","","For this project, multiple agencies have gathered
and we plan on forming a special unit.",""
"心白さんは、素晴らしい観察力と吸収力を
お持ちだと思います","I think Kohaku-san has an incredible ability to
observe and absorb.","","","I think Kohaku-san has an incredible ability to
observe and absorb.",""
"その才能があれば、絶対にスペシャルユニットで
活躍ができる、と俺は確信しているんです","With those abilities, I'm confident you will
definitely play a cruicual role in the special unit.","","","With those abilities, I'm confident you will
definitely play a cruicual role in the special unit.",""
"……なるほど","......I see.","","","......I see.",""
"ははっ、どうでしょう。
見ての通り、彼はなかなか熱いタイプでね","Haha, What do you think? As you can see,
He's the type of guy that gets pretty hot.","","","Haha, What do you think? As you can see,
He's the type of guy that gets pretty hot.",""
"実績は申し分ない。
私は、彼を十分に信用していますよ","His track record is impeccable.
Personally, he's done enough to earn my trust.","","","His track record is impeccable.
Personally, he's done enough to earn my trust.",""
"そうですね……プロデューサーさん。
あなたの気持ちはよく分かりました","I see...... Producer-san,
I am starting to understand how you feel.","","","I see...... Producer-san,
I am starting to understand how you feel.",""
"でしたら……！","Then...!","","","Then...!",""
"ですが、心白は……アイドルとして活動するには、
大きな問題があります","But, Kohaku... during her time as an idol,
had tremendous issues.","","","But, Kohaku... during her time as an idol,
had tremendous issues.",""
"あなたにそれが解決できますか？","Are you capable of solving them?","","","Are you capable of solving them?",""
"（心白さんに……大きな問題が……？）","(Kohaku-san... had major issues...?)","","","(Kohaku-san... had major issues...?)",""
"問題って……どういうことですか……？","Issues... What do you mean...?","","","Issues... What do you mean...?",""
"明るくて、真面目で……。
とても問題があるようには思えませんが……","She's so bright and earnest...
I don't think there's anything problematic...","","","She's so bright and earnest...
I don't think there's anything problematic...",""
"プロデューサーさん。心白のアイドル時代の
ライブはご覧になられましたか？","Producer-san, have you seen Kohaku's
performances when she formerly was an idol?","","","Producer-san, have you seen Kohaku's
performances when she formerly was an idol?",""
"……えっ……はいっ！　それはもちろん。
何回も拝見させていただきました！","...Eh... Yes! Of course I have.
I've seen it many, many times!","","","...Eh... Yes! Of course I have.
I've seen it many, many times!",""
"それを見て、わからなかったのですか？","Did you not notice, even after seeing it?","","","Did you not notice, even after seeing it?",""
"い、いえ……その……","N-No... It's just...","","","N-No... It's just...",""
"（心白さんのライブの映像は、何回も見た。
どれも完璧なパフォーマンスに見えたが……）","(I've seen her live performance footage countless 
times. They seem to be perfect performances...)","","","(I've seen her live performance footage countless 
times. They seem to be perfect performances...)",""
"……わかりました。
では、今日はこの辺りで失礼させていただきます","...I see.
Well, we will be taking our leave for today.","","","...I see.
Well, we will be taking our leave for today.",""
"お時間いただき、ありがとうございました。
……心白、来なさい","Thank you very much for your time.
...Come, Kohaku.","","","Thank you very much for your time.
...Come, Kohaku.",""
"…………ま、待ってください！
もう少しだけ、お話を聞いてくださいっ！","...P-Please Wait!
Please listen to me for just a little bit longer!","","","...P-Please Wait!
Please listen to me for just a little bit longer!",""
"以前、どのような理由で、心白さんがアイドルから
身を引かれたのかは分かりません……","I don't know the reasons that made Kohaku-san
step down from being an idol......","","","I don't know the reasons that made Kohaku-san
step down from being an idol......",""
"どんな問題を抱えているのか、
今は想像もできませんが……","And I can't even imagine what kind of problems
you're having right now...","","","And I can't even imagine what kind of problems
you're having right now...",""
"でも、ひとつだけ分かっていることがあります","But, there is one thing I do know.","","","But, there is one thing I do know.",""
"奥空心白さんは、俺の心を震わせるなにかを
もっている","Kohaku Okuzora-san has something that
could make my heart tremble.","","","Kohaku Okuzora-san has something that
could make my heart tremble.",""
"だから、俺に彼女の問題をあずけてもらえませんか？","So, can you entrust her problems to me?","","","So, can you entrust her problems to me?",""
"俺はその問題を解決したいんです！
その先に、心白さんの真価があると思うんです！","I want to resolve those problems! Beyond them
is where I think Kohaku-san's true value lies!","","","I want to resolve those problems! Beyond them
is where I think Kohaku-san's true value lies!",""
"プロデューサーさん……","Producer-san...","","","Producer-san...",""
"（輝き…！？
なんて綺麗な、輝く瞳をしているんだ……）","(It's shining...!?
What beautiful, shining eyes...)","","","(It's shining...!?
What beautiful, shining eyes...)",""
"眞弓君、あの時とは違うよ……","Mayumi-kun, those times were different...","","","Mayumi-kun, those times were different...",""
"確かに、高木さんの言うように、
あなたは黒井さんとは異なるようですね","Indeed, it is just as Takagi-san said.
You seem to be different from Kuroi-san.","","","Indeed, it is just as Takagi-san said.
You seem to be different from Kuroi-san.",""
"ですが、本当によろしいのですか？
心白のこと、そのように簡単に引き受けてしまって","However, are you really okay with this?
Simply, just taking in Kohaku and accepting her?","","","However, are you really okay with this?
Simply, just taking in Kohaku and accepting her?",""
"その先になにがあっても
プロデューサーさん、あなたは受け止められますか？","No matter what happens after that,
Producer-san, will you still accept her?","","","No matter what happens after that,
Producer-san, will you still accept her?",""
"それが出来なければ、プロデューサーなんて
辞めたほうがいいと思っています！","If I couldn't manage that, then it would
be better to quit as a producer!","","","If I couldn't manage that, then it would
be better to quit as a producer!",""
"……心白、あなたはどうなの。
アイドルをやりたいの？","......Kohaku, what do you think?
Do you want to be an idol?","","","......Kohaku, what do you think?
Do you want to be an idol?",""
"私は……その……。
少しいいな、とは……思ったけど……","I... uhh...
thought... it would be... kind of nice...","","","I... uhh...
thought... it would be... kind of nice...",""
"……分かりました。
プロデューサーさん、あなたの熱意には負けました","...Understood.
Producer-san, I have lost to your enthusiam.","","","...Understood.
Producer-san, I have lost to your enthusiam.",""
"心白の参加を認めましょう。
ぜひ、お役に立ててください","I will allow Kohaku to participate.
By all means, I hope she will be able to help.","","","I will allow Kohaku to participate.
By all means, I hope she will be able to help.",""
"ほ、本当、ですか……！
あ……ありがとうございます！","R-Really...?!
Th-Thank you very much!","","","R-Really...?!
Th-Thank you very much!",""
"……ただし、条件があります","......However, there are certain conditions.","","","......However, there are certain conditions.",""
"あなたは問題が解決できると言いましたね。
ですから、夏までに結果を出してください","You said her problems could be resolved.
So, please show me the results by summer.","","","You said her problems could be resolved.
So, please show me the results by summer.",""
"もし、何も結果が出なければ……
心白にアイドルを辞めさせます","If there are no results......
I will make Kohaku quit being an idol.","","","If there are no results......
I will make Kohaku quit being an idol.",""
"……わかりました。
任せてください！　なんとか解決してみせます！","......I understand. Leave it to me!
I'll do my best to resolve them!","","","......I understand. Leave it to me!
I'll do my best to resolve them!",""
"では、今日は失礼しますね。
これからも、どうぞよろしくお願いします","Well, we will leave you for today. From now 
on, we look forward to working with you.","","","Well, we will leave you for today. From now 
on, we look forward to working with you.",""
"プロデューサーさん……。
あの……よろしくお願いします","Producer-san......
Uhh... Please take care of me.","","","Producer-san......
Uhh... Please take care of me.",""
"こちらこそ。
よろしくお願いします！","Likewise.
I'm looking forward to working with you!","","","Likewise.
I'm looking forward to working with you!",""
"うむ、なんとか話はまとまったようだな。
奥空君、扉まで見送ろう","Mmm, it looks like we've come to an agreement.
Let's see you to the door, Okuzora-kun.","","","Mmm, it looks like we've come to an agreement.
Let's see you to the door, Okuzora-kun.",""
"（できた……！
説得できたんだ、正式に勧誘できたぞ）","(I've done it...! I was able to convince her and 
I'm officially recruiting her!)","","","(I've done it...! I was able to convince her and 
I'm officially recruiting her!)",""
"（これで、今度のユニットのプロデュースに
全力で挑めそうだ。だけど……）","(With this, I can now focus all my effort on taking 
on the challenge of producing the unit. But...)","","","(With this, I can now focus all my effort on taking 
on the challenge of producing the unit. But...)",""
"（彼女が抱えている問題は一体なんだろうか……）","(I really wonder what kind of issue she is 
bearing...)","","","(I really wonder what kind of issue she is 
bearing...)",""
"（分からない事ばかりだが、彼女のおかげで、
スペシャルユニット名のヒントをひらめいたぞ！）","(There's so much I don't know, but thanks to her,
I got a hint for the special unit's name!)","","","(There's so much I don't know, but thanks to her,
I got a hint for the special unit's name!)",""
"（今度メンバー全員が集まったときに発表しよう！）","(I'll announce it when all the members have
gathered!)","","","(I'll announce it when all the members have
gathered!)",""
"（スペシャルユニット結成後、
初の集合日となった）","(It's the first meeting since the formation of
the special unit.)","","","(It's the first meeting since the formation of
the special unit.)",""
"おはようございまーす！
って、あれ……私たちが一番最後っ！？","Good mor~ning!
Eh, huh... We're the last ones here!?","","","Good mor~ning!
Eh, huh... We're the last ones here!?",""
"最後、というわけではないようですが……
みなさん、早くから集合されているみたいですね","Well, we're not last because we were late...
It's more like everyone else came early.","","","Well, we're not last because we were late...
It's more like everyone else came early.",""
"翼、あなたが待ち合わせに遅れたから……！
ああ……みなさん、申し訳ございませんっ！","Tsubasa, it's your fault we were running late for 
our meeting...! Ah... Everyone, we're really sorry!","","","Tsubasa, it's your fault we were running late for 
our meeting...! Ah... Everyone, we're really sorry!",""
"えーっ、わたし、ちょっと遅れただけだよ～","Ehhhhh, but I was only a bit late~","","","Ehhhhh, but I was only a bit late~",""
"まあまあ、翼ちゃん。
みんなも、ともかく中に入りましょう","Now, now, Tsubasa-chan.
Everyone, let's just head inside.","","","Now, now, Tsubasa-chan.
Everyone, let's just head inside.",""
"わぁ～♪　みんな、きゃっわゆ〜いっ☆
にゅふふ、きらりんだよぉ☆　おにゃーしゃー！","Wow~♪ Everyone's a kyuuttie~☆
Nyufufu, Kirarin here☆ I'm gonna work with ya!","","","Wow~♪ Everyone's a kyuuttie~☆
Nyufufu, Kirarin here☆ I'm gonna work with ya!",""
