"ウサミン星にも、毎日入れる足湯があれば
最高なんですけどね～","","If only the planet Usamin had a footbath that you could enter every day.
It's the best thing I've ever done.","","It'd be great if we had a footbath on Planet Usamin every day, too.","It'd be great if we had a footbath
on Planet Usamin every day, too."
"毎日、足湯かぁ～。
高木社長に言って事務所に作ってもらおうよ","","Footbaths every day, huh?
Let's tell President Takagi and have his office make it.","","A footbath every day, huh?
Let's talk to president takagi and have him make it for us.",""
"天界より零れし神の雫～……♪","","A Drop of God Spilled from the Heavens~......♪","","Drops of God from Heaven...♪",""
"（とっても気持ちいいですね～♪）","","(It feels so good!)","","(It feels really good, doesn't it?♪)",""
"温泉も気持ち良かったけど、
足湯っていうのもなんかイイかも★","","The hot springs were nice, though,
Footbaths are also a good idea.","","The hot springs felt good, but I think a footbath might be nice.★","The hot springs felt good, but I
think a footbath might be nice.★"
"にょわにょわ～？
あっちからやってくるのは……玲音ちゃんっ☆","","Nyowa nyowa~?
Coming from over there is ...... Leon☆!","","Nyowanyawa?
The one coming from over there is... Leon-chan!☆",""
"やあ、くつろいでいるところ、すまないね","","Hey, sorry to make you feel at home.","","Hey, sorry to interrupt your relaxation.",""
"玲音さん！
もしかして、足湯へ入りに来たんですか？","","Leon!
Did you come to take a footbath by any chance?","","Leon-san!
Did you come to take a dip in the footbath?",""
"いや……実は、キミたちを探していたんだ","","No. ...... was actually looking for you guys.","","No... Actually, I was looking for you guys.",""
"キミたちには、どうしても
改めてお礼を言いたかったからね","","You know, you guys just can't help yourselves.
I just wanted to thank you again.","","I wanted to thank you all again, no matter what.","I wanted to thank you
all again, no matter what."
"我らに……礼？","","Thank us ......?","","Thank us...?",""
"（私たちに……ですか？）","","(Are you ...... us?)","","(To us...?)",""
"ああ。ルミナスに刺激され、
アタシたちは新たな方向性を見いだすことができた","","Oh, inspired by Luminous,
We have found a new direction.","","Yeah. Thanks to Luminous, we've found a new direction for ourselves in the past few days now","Yeah. Thanks to Luminous, we've found a new
direction for ourselves in the past few days now"
"アイドルとして……そして、ディアマントの
一員として、新たな可能性を見つけられたんだ","","As an idol of ...... and Diamant
As a member, I could find new possibilities.","","As an idol... And as a member of Diamant, I was able to find new possibilities.","As an idol... And as a member of Diamant,
I was able to find new possibilities."
"さすがはディアマント、
ここからまだ上を目指すんだな","","That's what Diamant is all about,
You're still trying to move up from here.","","That's Diamant for you. He can still go up from here, huh?","That's Diamant for you. He
can still go up from here, huh?"
"あははっ、そう言ってもらえると嬉しいな。
ルミナスに受けた刺激のおかげだよ","","Haha, I'm glad to hear you say that.
It's all thanks to the stimulus I received from Luminous.","","Haha, I'm glad to hear that.
It's all thanks to Luminous.",""
"きらりんたちの、おかげ……。
そうなの、玲音ちゃん？","","Kirarin and others, thanks to .......
Is that right, Leon?","","It's all thanks to you two...
Is that true, Leon-chan?",""
"ナナたち、そんなに感謝されるような
覚えはないですけど……","","Nana and the others, so much appreciated.
I don't remember, but ......","","Nana and the others, I don't remember you being so grateful...","Nana and the others, I don't remember
you being so grateful..."
"キミたちに自覚がなくても、
アタシはそう思ってるって伝えたかったんだ","","Even if you don't realize it,
I wanted to tell you that I think so.","","I wanted to let you know that even if it wasn't for your own self-awareness.","I wanted to let you know that even if
it wasn't for your own self-awareness."
"『最終選考会』では、ともに最善を尽くそう。
キミたちと競い合えるのを楽しみにしているよ","","Let's do our best together in the ""Final Round.""
I look forward to competing with you.","","Let's both do our best at 『Final selection committee』.
I'm looking forward to competing with you.",""
"フム……女帝の心はかくも理解しがたし……","","Hm......The mind of an empress is so hard to understand......","","Hmm... I can't understand the Empress at all.",""
"（いったい、何だったんでしょうか～）","","(What in the world was that?)","","(I wonder what it could've been )",""
"アタシにも分からないけど……。
お礼を言われたし、きっといいことだよ★","","I don't even know what it is, but you can find it at .......
They thanked me and I'm sure it's a good thing *.","","I don't know either, but...
He thanked me, and I'm sure it was a good thing.★",""
"まぁ、玲音さん、なんか楽しそうだったし、
良かったんじゃない？","","Well, Leon, you seemed to be having some fun,
That's good, isn't it?","","Well, Leon-san looked like she was having fun. Isn't that great?","Well, Leon-san looked like she was
having fun. Isn't that great?"
"うんうんっ♪　玲音ちゃんがハピハピで
きらりんもハピハピ☆","","Happily ever after...............................
Happi-happi-happi-happi-happi-happi-happi-happi-happi-happi-happi","","Yup, yup! ♪ Leon-chan's having a good time and Giraffein is happy too.☆","Yup, yup! ♪ Leon-chan's having a good
time and Giraffein is happy too.☆"
"（みんなで足湯を楽しんだ後、
バスへと向かった）","","(After everyone enjoyed the footbath,
(He headed for the bus.)","","(After enjoying the footbath with everyone, we headed for a bath.)","(After enjoying the footbath with
everyone, we headed for a bath.)"
"みんな集まったか？","","Is everyone here?","","Is everyone here?",""
"はい、大丈夫です。全員、揃ってますよ","","Yes, it's okay, we're all here.","","Yes, don't worry. We have everyone here with us now",""
"あのっ！　詩花さんや玲音さん、亜夜さんは
一緒じゃないんでしょうか……っ！","","Ano! Shoka-san, Leon-san, and Aya-san...
I think they are not together. ......","","Um! Shika, Leon-san and Aya aren't with him...?","Um! Shika, Leon-san and
Aya aren't with him...?"
"ディアマントのみんなは、
まだシークレットライブのツアーがあるみたい","","Everyone at Diamant is,
Looks like there's still a secret live tour.","","Looks like everyone in Diamant still has a tour of the Secret Live.","Looks like everyone in Diamant still
has a tour of the Secret Live."
"そうでした……！
もっと一緒にいたかったです……","","It was. ......!
I wish we could have spent more time together: ......","","That's right...!
I want to spend more time with you...",""
"大丈夫、また会えますよ","","Don't worry, you'll see me again.","","Don't worry, we will meet again.",""
"あはっ☆　ステージの上でね♪","","On the stage.","","Aha! ☆ On the stage.♪",""
"そのためには『最終選考会』を突破しないとな！","","I'd have to get through the 'final round' to do that!","","To do that, we have to break through 『Final selection committee』!",""
"それじゃ、帰ろうか。
戻ったらまた頑張ろう！","","Let's go home then.
Let's work hard again when we get back!","","Let's go home, then.
Let's do our best again when we get back!",""
"せっかくの休暇も終わってしまった……。
やっぱり、事務所に足湯が欲しいなぁー","","The vacation is over. ......
I still want a footbath in my office!","","My vacation's finally over...
I really do want a footbath in my office-",""
"うふふ。
私も、身も心も癒やされたわ～♪","","Hmmm.
I, too, was healed, body and soul~♪","","Heheh.
Both my body and soul have been healed.♪",""
"ナナも天にも昇る気持ちでした……。
はぁ～、やっぱり温泉はいいですねぇ～……","","Nana was also in heaven. ......
Huh, hot springs are nice after all. ......","","Nana felt like she was going to heaven too....
*sigh* Hot springs really are the best...",""
"温泉で……ＨＰ、フルチャージ……
甜花も……もっと、頑張る……","","......HP at the spa, fully charged ......
Beet Hana also ...... more, work harder ......","","At the hot springs... HP, fully charged.
Tenka... I'll do my best too.",""
"気分転換できたから、
レッスンにも力が入りそうね♪","","Because I could change my mind,
I'm sure you'll be putting a lot of effort into your lessons.","","It's a nice change of pace, so I think you can put some effort into your lessons.♪","It's a nice change of pace, so I think you
can put some effort into your lessons.♪"
"そうですね。
今なら、いい歌声が出せそうです！","","Yes, it is.
Now that would be a good singing voice!","","That's true.
I think we'll be able to make a great song now!",""
"活気横溢……
良き仕上がりと……なりましょう……","","Lively and rampant: ......
Let's be ...... with a good finish ......","","Vibrant...
It's going to be good...",""
"私たちなら、きっと大丈夫！　だから、
やれることを後悔のないように頑張っていこうね！","","We'll be fine, I'm sure!
Let's do our best to do what we can without regret!","","We'll be fine! So, we have to do our best so that you won't regret anything.","We'll be fine! So, we have to do our
best so that you won't regret anything."
"英気も養ったことだし、改めて『最終選考会』に
備え、レッスンに励むとしようか","","Now that you've had a chance to get your energy up, you'll be ready for the ""Final Round"" once again.
Let's get ready and work hard on our lessons, shall we?","","Now that we've recovered enough energy, let us start preparing for 『Final selection committee』 and focus on our lessons.","Now that we've recovered enough energy, let us start preparing
for 『Final selection committee』 and focus on our lessons."
"そうだな。帰ってきて早々だけど、
『最終選考会』まで残すところあと２週間だ","","Yes, I know, it's early days back home,
Only two weeks left until the ""Final Round.""","","Yeah. I know it's a bit early to be saying this, but...
There's only two weeks left until 『Final selection committee』.",""
"『最終選考会』では、メドレーの楽曲は、
１曲目、２曲目、３曲目と全て変えようと思う","","In ""The Finalists,"" the medley of songs is,
I would change the first song, the second song, the third song, everything.","","In 『Final selection committee』, I'm thinking of changing all the medley compositions to a first song.","In 『Final selection committee』, I'm thinking of
changing all the medley compositions to a first song."
"ただし、３曲目は
『ＴＨＥ　ＩＤＯＬＭ＠ＳＴＥＲ』でいきたい","","However, the third track is
I want to go with ""THE IDOLM@STER"".","","But the third song
I want to go with 『The IDOLM@STER』.",""
"『ＴＨＥ　ＩＤＯＬＭ＠ＳＴＥＲ』を通して、
新たなパフォーマンスの習得を継続したいからだ","","Through ""THE IDOLM@STER,
Because we want to continue learning new performances.","","Because I want to continue learning new performances through 『The IDOLM@STER』.","Because I want to continue learning new
performances through 『The IDOLM@STER』."
"『中間ライブ』で手応えは感じたんだが、
あと少しだと思う","","I got a feel for the response in ""Interim Live.""
I think we're close.","","I felt it with 『Intermediate Live』, but we're almost there.","I felt it with 『Intermediate
Live』, but we're almost there."
"この１週間で、みんなのイメージを完成させたい。
それを今度の週末ステージで試してみたいんだ","","I want to complete everyone's image during this week.
I'd like to try that on stage this coming weekend.","","I want to complete everyone's image over the past week.
That's what I want to try out on stage this weekend.",""
"……そうですね。あともう少しで、
イメージがつかめそうなんですけど……","","......Yes, we're almost there,
I think I can get the image: ......","","...Yeah. I think we'll be able to get an idea of what he looks like soon...","...Yeah. I think we'll be able to get
an idea of what he looks like soon..."
"俺も、みんなを見ていてそう思った。
なにが足りないかさえ分かればな……","","That's what I thought, too, when I saw everyone else.
If only I knew what I was missing. ......","","That's what I thought, too.
As long as we know what's missing...",""
"そうだ、心白。
８月の時のように、なにか気づいた点はないか？","","Yes, mind white.
Is there anything you noticed, as you did in August?","","That's right, Kohaku.
Did you notice anything, like what happened in August?",""
"すみません。
今回は自分のことで精一杯でした……","","Sorry.
I was full of myself this time: ......","","Excuse me.
This time, it was all I could do...",""
"……あっ、もしかしたら、
お母さんならなにかヒントをくれるかもしれません","","...... Oh, maybe,
Maybe your mother can give you some pointers.","","...Ah, maybe your mom could give us some hints.","...Ah, maybe your mom
could give us some hints."
"なるほど……奥空さんか","","I see... ...... Okuora...","","I see. So it's Okuzora-san, huh?",""
"はい。お母さんは８月のパフォーマンスを
見ていますし、その過程も知っています","","Yes. mothers are performing in August.
I see it, and I know the process.","","Yes. Your mother is watching August's performance, and she knows the process as well...","Yes. Your mother is watching August's performance,
and she knows the process as well..."
"それに、私より優れた観察眼を持っていますから。
今のルミナスを、もっとも外側から見れる人です","","Besides, you have a better eye for observation than I do.
He is the person who can see Luminous from the most external point of view today.","","Besides, you're better at observing than I am.
The person who can see Luminous from the outside.",""
"確かにそうだな……。
あとで相談の連絡を入れるとするか","","That's for sure. ......
I guess I'll call you later to discuss.","","That's certainly true...
Guess I'll call her later to ask for advice.",""
"よし、方針は決まったな！
みんな『最終選考会』目指して頑張ろう！","","Okay, I think we have a policy!
Let's all work hard for the ""Final Round""!","","All right, we've got a plan!
Let's all do our best to become 『Final selection committee』!",""
"（ここから、最後のステージ『スターリットドーム』
まであと少しだ。絶対にみんなを連れて行くぞ！）","","(From here, the last stage ""Starlit Dome"")
We're almost there, and we're definitely taking everyone with us!)","","(This is the final stage, 『Starlit Dome』.
We're almost there. I swear to God, we have everyone!)",""
"（急な相談にも関わらず、快く、奥空さんは翌日に
会ってくれることになった――）","","(Despite the urgency of the consultation, Mr. Okumora gladly agreed to help us the next day.
(They agreed to meet with me--)","","(Despite my sudden request, Okuzora-san agreed to meet me the next day...)","(Despite my sudden request, Okuzora-san
agreed to meet me the next day...)"
"こちらですよ、プロデューサーさん","","This way, Mr. Producer.","","Over here, producer.",""
"奥空さん、今日はお忙しいなか、
急な相談に応じて頂き、ありがとうございます","","Mr. Okumora, you are busy today, aren't you?
Thank you for taking the time to discuss this on such short notice!","","Okusora-san, thank you for coming to me so suddenly even though I'm very busy today. It was a pleasure doing business with us all of the sudden like this","Okusora-san, thank you for coming to me so suddenly even though I'm very busy
today. It was a pleasure doing business with us all of the sudden like this"
"あなたが相談というからには、
一刻を争うものと思いましたので","","Since you call it a consultation,
I thought it was a matter of time.","","Since you asked for my advice, I thought it would be a matter of urgency.","Since you asked for my advice, I thought
it would be a matter of urgency."
"すみません、いつも余裕がなくて、
そんなことばかりで……","","Sorry, I can't always afford it,
It's all about that. ......","","I'm sorry, but we always have to deal with things like that...","I'm sorry, but we always have to
deal with things like that..."
"いえ、そういう意味で言ったのではありません","","No, that's not what I meant.","","No, that's not what I meant.",""
"常に全力だからこそ、手を抜かないあなたには、
一刻を争うことしかないのでしょう？","","For you, who never cut corners because you always give it your all,
There is only a matter of time, right?","","You're always going all-out, so you have no choice but to fight against time.","You're always going all-out, so you have
no choice but to fight against time."
"そう言ってもらえるのは嬉しいですが……。
俺はまだ、見えてないことが多いだけです","","I'm glad to hear you say so. ......
I just don't see a lot of it yet.","","I'm happy to hear that, but...
There's a lot of things that I can just not see yet.",""
"それで、相談というのは？","","So, what do you mean by consultation?","","So, what did you want to talk about?",""
"はい……ルミナスは、『最終選考会』に向けて、
新しいパフォーマンスを身につけて――","","Yes, ...... Luminous is for the ""Final Round"",
Wear your new performance--","","Yes... Luminous will face 『Final selection committee』 and learn a new performance―","Yes... Luminous will face 『Final selection
committee』 and learn a new performance―"
"８月に奥空さんに見ていただいたような、
心動かす連携を表現したいと考えています","","Like the one seen by Okuora in August,
We want to express a partnership that moves the heart.","","I'd like to show you the kind of teamwork that moves your heart, just as Mr. Okusora saw in August...","I'd like to show you the kind of teamwork that
moves your heart, just as Mr. Okusora saw in August..."
"８月のパフォーマンスは素晴らしかったですね。
私も心を打たれました","","Your performance in August was wonderful.
It struck a chord with me as well.","","August's performance was wonderful.
And I was touched.",""
"あれは、心白がお花見パーティーを思い出して、
気持ちをひとつにしようと提案して完成しました","","That was, mind you, a cherry blossom viewing party,
We proposed to unite our feelings and completed the project.","","It was completed when Kohaku remembered the cherry blossom viewing party and suggested that we make it a reality.","It was completed when Kohaku remembered the cherry
blossom viewing party and suggested that we make it a reality."
"今回も同様に、お月見の事をみんなでイメージして、
気持ちをひとつにしようと話しています","","This time, as well, we should all imagine the moon viewing together,
We are talking about uniting our minds.","","In the same way, I'm talking about how we all pictured moon viewing together to make our feelings feel one with each other this time as well.」","In the same way, I'm talking about how we all pictured moon viewing together
to make our feelings feel one with each other this time as well.」"
"そこまではいいのですが、
もうひとつなにかが足りない気がしていて……","","That's as far as it goes,
I feel like something else is missing. ......","","That much is fine, but I feel like there's something else missing...","That much is fine, but I feel like
there's something else missing..."
"なるほど……","","I see: ......","","I see",""
"いかがでしょう？","","What do you think?","","What do you think?",""
"……あのパフォーマンスは、
メンバーの気持ちがひとつになったもの","","...... that performance,
A united feeling of the members.","","...Everyone's feelings became one when they put on that performance.","...Everyone's feelings became one
when they put on that performance."
"ですが、他にも強い気持ちがあったはずです……","","But there must have been other strong feelings: ......","","But, there must have been other strong feelings...",""
"……心白がアイドルを辞める、
みんなと別れるかもしれないということですね","","...... Xinbai quits idol,
It means you might have to split up with everyone.","","...You're saying that Kohaku might quit being an idol and break up with everyone.","...You're saying that Kohaku might quit
being an idol and break up with everyone."
"そうです。相手を想う強い気持ちが、
ルミナスを急速にまとめあげた……","","Yes, a strong feeling for the other person,
Luminous was rapidly put together: ......","","That's right. Luminous was quickly brought together by her strong feelings for the other person...","That's right. Luminous was quickly brought together
by her strong feelings for the other person..."
"となると……。
今回は、どうしたら……","","Then you can go to .......
This time, how can I ......","","Which means...
What should I do this time...?",""
"…………","............","","","…………",""
"『最終選考会』まで時間も限られています……。
あの夏と同じように……","","Time is also limited for the ""Final Round."" ......
Just like that summer: ......","","『Final selection committee』 doesn't have much time left...
Just like that summer...",""
"本当はあなたも気づいているはずですよ。
ただ目を背けているだけ……","","The truth is, you've noticed it too.
Just turn away: ......","","I'm sure you already know.
She's just averting her eyes...",""
"えっ……","Eh...","","","Eh...",""
"ルミナスは『スターリットシーズン』が終わるまでの
期間限定ユニット……","","Luminous until the end of the ""Starlit Season"".
Limited Time Unit: ......","","Luminous is a limited-time unit until 『Starlit Season』 ends...","Luminous is a limited-time unit
until 『Starlit Season』 ends..."
"心白がもうすぐいなくなるという状況と、
ルミナスの解散が近いという状況は似ていませんか？","","With the situation that Xinbai will be gone soon,
Isn't the situation similar to the near dissolution of Luminous?","","Isn't the situation similar to that of Luminous disbanding?","Isn't the situation similar to
that of Luminous disbanding?"
"…………っ！","","............!","","......!",""
"そのことを、みんなに考えてもらうには
いい時期かもしれません……","","To get people to think about that.
Might be a good time: ......","","It might be a good time for everyone to think about that...","It might be a good time for everyone
to think about that..."
"確かに、それは全員に関わること……。
ルミナスの気持ちをひとつにすると思います","","Indeed, it concerns all of us. ......
I think it will unite the feelings of the Luminous.","","Indeed, that would involve everyone...
I think it'll make Luminous feel one.",""
"でも、『スターリットドーム』のステージに
立つ前から、終わりを知らせるなんて――","","But on the ""Starlit Dome"" stage.
I can't believe I'm letting you know it's over before you even get up.","","But to tell me that it's over before I even get on stage at 『Starlit Dome』...","But to tell me that it's over before I
even get on stage at 『Starlit Dome』..."
"あなたは、その程度のプロデューサーなのですか？","","Are you that much of a producer?","","Are you a producer of that caliber?",""
"あなたが逃げて、どうするのです","","You run away, what are you going to do?","","What are you going to do, run away?",""
"（俺がルミナスにできること……。
プロデューサーが成すべきこと……）","","(What I can do for Luminous: .......
(What a producer should accomplish: ......)","","(What I could do for Luminous...
What a producer should be doing...)",""
"ありがとうございます！
みんなと話すべきことが、分かりました","","Thank you very much!
I found out what I need to talk to everyone about.","","Thank you very much!
I know what we need to talk about.",""
"あなたならできます。
そして、ルミナスは弱くない","","You can do it.
And luminous is not weak.","","You can do it.
And Luminous is not weak.",""
"その先に行けるプロデューサーだと、
私は信じています","","He said he is a producer who can go beyond that,
I believe.","","I believe he's a producer who can go beyond that.","I believe he's a producer
who can go beyond that."
"（奥空さん、なんて優しい笑顔なんだろう……。
このエールに応えられるように頑張らないと）","","(Oku-sora, what a kind smile you have. ......
(I should do my best to live up to this yell)","","(What a kind smile, Okusora-san...
I have to do my best so that this ale can respond.)",""
"今日は、俺から伝えたいことがあって、
みんなに集まってもらった","","There's something I wanted to tell you today,
I got everyone here.","","There's something I wanted to tell you today, so we all gathered here.","There's something I wanted to tell
you today, so we all gathered here."
"どうしたの……？　真剣な顔をして、
なにか問題でもあったの？","","What's wrong with ......? Look serious,
Is there something wrong?","","What's wrong...? You look so serious. Is there a problem with it or something?","What's wrong...? You look so serious.
Is there a problem with it or something?"
"いや……改めて『スターリットシーズン』と、
ルミナスについて話をしたいと思ってな","","No. ...... again with ""Starlit Season"",
I just wanted to talk to you about Luminous.","","Nothing. I just wanted to talk about Luminous with 『Starlit Season』 again, that's all","Nothing. I just wanted to talk about
Luminous with 『Starlit Season』 again, that's all"
"プロジェクトルミナスは、
このイベントが終わるまでの期間限定のユニットだ","","Project Luminous is,
It's a limited time unit until this event is over.","","Project Luminous is a limited-time unit until this event ends.","Project Luminous is a
limited-time unit until this event ends."
"Ｐちゃん、どうしたの？
急にそんなこと……","","P-chan, what's wrong?
Suddenly that ......","","P-chan, what's wrong?
That's so sudden...",""
"俺の口からしっかりと、
みんなに伝えたいことがあるんだ","","From my mouth, firmly,
I have something to tell you all.","","There's something I want to tell everyone.","There's something I want
to tell everyone."
"ルミナスはこのイベントが終了した時、
解散を予定している","","Luminous is when this event is over,
Plans to dissolve","","Luminous is planning to disband when this event ends.","Luminous is planning to disband
when this event ends."
"……そうですね。
その約束でルミナスは結成されましたから","","...... Yes, that's right.
Because Luminous was formed with that promise.","","...That's true.
Luminous was formed on that promise.",""
"だから、ルミナスのステージを、
できるだけ多くの人たちの心に残したいんだ","","So, luminous stage,
I just want to leave it in as many people's hearts as possible.","","That's why I want as many people to remember the stage of Luminous.","That's why I want as many people
to remember the stage of Luminous."
"自分達にしかにできない、
ルミナスの輝きを届けることで――","","We can only do it for ourselves,
By delivering the luminous glow of the luminous--","","By delivering the light of Luminous that only they could do----","By delivering the light of
Luminous that only they could do----"
"そのチャンスを増やすためにも、
最後までみんなと一緒にいたい","","To increase that chance,
I want to be with everyone until the end.","","I want to be with everyone until the very end, so that we can have more chances.","I want to be with everyone until the
very end, so that we can have more chances."
"あたし……。
みなさんとお別れしたくないです……っ！","","I'm .......
I don't want to say goodbye to you all. ......","","I'm...
I don't want to say goodbye...!",""
"……甜花も……","","...... beet blossoms also ......","","...Tenka...",""
"私もです！　だから……みんなで勝たないと
いけないんだと思います！","","Me too! So ...... we all need to win!
I don't think we should!","","Me too! That's why... I think we have to win together with everyone else.","Me too! That's why... I think we have
to win together with everyone else."
"みんなの気持ちは分かる……。ルミナスは
『スターリットシーズン』を勝ち抜く――","","I know how everyone feels about ....... luminous.
Winning the ""Starlit Season""--","","I know how everyone feels... Luminous
I'll win 『Starlit Season』―",""
"だけど、勝つとか負けるとかじゃないんだ。
それ以上に大切なことがあるような気がして……","","But it's not about winning or losing.
I feel like there are more important things than that. ......","","But it's not about winning or losing.
I feel like there's something more important than that...",""
"プロデューサーさん……","Producer-san...","","","Producer-san...",""
"みんながお互いを想い、
見てくれるファンを想い――","","Everyone thinks of each other,
Thinking of the fans who will watch--","","Everyone cares about each other, and the fans who watch over them...","Everyone cares about each other,
and the fans who watch over them..."
"ステージに向かう。
その時に、なにかが見えるんじゃないかと思うんだ","","Heading to the stage.
I think you'll see something then.","","I head to the stage.
I think you'll see something then.",""
"これだけの個性が集まったルミナスだからこそ、
新たな感動を生み出せるんじゃないか？","","It is because of the luminous nature of this collection of personalities,
I think we can create new impressions.","","It's thanks to Luminous, who has so many different personalities gathered that she can create a new emotion.","It's thanks to Luminous, who has so many different personalities
gathered that she can create a new emotion."
"もしも、できたなら……。
それは、みんなの絆の力だと俺は思う","","If you could, please contact us at .......
I think it's the power of the bond between all of us.","","If I could...
I think that's the power of bonds between everyone.",""
"絆があれば……ルミナスは離れていても、
別れることにはならないと思うんだ","","If there is a bond, ...... luminous even if they are far apart,
I don't think we're breaking up.","","As long as we have a bond, I don't think Luminous will ever break up with us even if she stays away from me. That much is true for the rest of our relationship anyways","As long as we have a bond, I don't think Luminous will ever break up with us even if
she stays away from me. That much is true for the rest of our relationship anyways"
"あのっ、私……","","You know, I'm ......","","Um, I...",""
"お話を聞いて、
亜夜ちゃんのことを思い出しました","","Hear what you have to say,
I remember Aya.","","When I heard your story, it reminded me of you.","When I heard your story,
it reminded me of you."
"亜夜ちゃんとまたこうして繋がることができました。
だから……ルミナスだって大丈夫です","","I was able to connect with Aya again in this way.
So even ...... luminous is fine!","","I was able to connect with ayachan again.
So...Luminous will be fine.",""
"心白の言う通りね。
プロデューサーの伝えたいこと、よく分かりました","","Shinbaku is right.
I understand what Producer was trying to convey.","","Kohaku's right.
I understand what Producer is trying to say.",""
"ですが、それは『最終選考会』をパスして、
『スターリットドーム』に立つことが前提です","","But it passed the 'final round',
You are supposed to stand in the ""Starlit Dome.""","","But that's only if you pass 『Final selection committee』.
To be in 『Starlit Dome』.",""
"そのためには、新しいパフォーマンスをゲットして、
『最終選考会』に挑まないと……ってことだね！","","To do this, get a new performance,
I guess you mean ...... if you don't try for the ""Final Round.""","","And in order to do that, we need a new performance
So we have to challenge 『Final selection committee』!",""
"はいっ！　分かりましたっ！","","Yes!","","Okay! I'll do it",""
"にゅふふっ♪
みんなでがんばろー☆","","Â
Let's all do our best!","","Nyuhufu.♪
Let's all do our best!☆",""
"まずは『最終選考会』に向けて、
みんなで追い込みのレッスンを頑張ろう！","","First, for the ""Final Round"",
Let's all work hard to catch up on lessons!","","Let's all do our best at the cornering lesson for 『Final selection committee』!","Let's all do our best at the cornering
lesson for 『Final selection committee』!"
"（ルミナスは、俺よりもしっかりしていたな……。
よし、気合いを入れ直していくぞ！）","","(Luminous was more solid than me. ......
Okay, let's get back into the swing of things!)","","(Luminous was more level-headed than me...
All right, let's get fired up!)",""
"（『最終選考会』に向けて、
ルミナスのみんなはレッスン中だ……）","","(For the ""Final Round,
(Everyone in Luminous is taking lessons: ......)","","(Everyone at Luminous is in the middle of a lesson for 『Final selection committee』...)","(Everyone at Luminous is in the middle of a
lesson for 『Final selection committee』...)"
"（みんなの願っていた『スターリットシーズン』の
最後の舞台まで、あと少しか……）","","(The ""Starlit Season"" that we all wished for.
(Are we almost to the last stage? ......)","","(Just a little longer until 『Starlit Season』's final performance...)","(Just a little longer until 『Starlit
Season』's final performance...)"
"（みんなの願い……。そういえば、あの短冊。
花見の時に書いた短冊は、どこにしまったっけ……）","","(Everyone's Wish ....... Oh, by the way, those strips of paper.
(Where did I put the strips of paper I wrote on at Hanami (cherry blossom viewing) ......)","","(Everyone's wishes... Come to think of it, that tanzaku.
Where did I put the tanzaku from cherry blossom viewing...?)",""
"（えっと、確かここら辺に――）","","（Uh, I think it's around here somewhere.)","","(Let's see, I think it should be around here somewhere...)",""
"ズルしちゃ、ダメですよ。
プロデューサーさん♪","","Don't cheat, don't cheat.
Producers ♪","","Don't cheat.
Hey, producer.♪",""
"み、未来……！　いつからそこに","","Mi, future ......! How long have you been there?","","M-Mirai...! How long have you been there?",""
"お花見の短冊は、最後の最後まで
見ちゃダメなんですから♪","","Hanami strips are the last thing you want to do.
Because you're not supposed to see it. ♪","","You mustn't watch the cherry blossom viewing strips until their very end.♪","You mustn't watch the cherry blossom
viewing strips until their very end.♪"
"でも、ここにいるってことは、
未来も短冊のことが気になったんじゃないのか？","","But being here means,
I thought the future was concerned about the strips of paper, too.","","But the fact that you're here means your future concerns about tanzaku as well, right?","But the fact that you're here means your
future concerns about tanzaku as well, right?"
"でへへ～。
でも、私は見に来たんじゃないんですよ","","Dehehe~.
But I didn't come here to watch.","","Heheh~.
But I didn't come to see it.",""
"みんなで『スターリットドーム』に
行けますように、ってお祈りに来たんです","","Everyone in the ""Starlit Dome
I came to pray that I could go.","","I'm here to pray that we can all go with 『Starlit Dome』.","I'm here to pray that we can
all go with 『Starlit Dome』."
"みんなの想いが込められているから、お願いを
叶えてくれるんじゃないかって思って！","","I'm asking you to do me a favor, because it's on everyone's mind.
I thought maybe they could make it happen!","","I thought you'd be able to make your wish come true!","I thought you'd be able to
make your wish come true!"
"その通りかもしれないな……。
よし、俺も一緒にお祈りしよう","","You may be right. ......
Okay, I'll pray with you.","","Maybe she's right...
All right, I'll pray with you.",""
"もちろんです、プロデューサーさん！","","Of course, Mr. Producer!","","Of course, Mr. Producer!",""
"（俺も未来と同じだ……。『スターリットドーム』に
ルミナスが行けますように！）","","(I'm like the future, too. ....... in the ""Starlit Dome"")
May the Luminous go!)","","(I'm just like the future... So Luminous can go to 『Starlit Dome』!)","(I'm just like the future... So
Luminous can go to 『Starlit Dome』!)"
"（心を包むこの温かさ。無数の光が集まって……。
想いが世界を包み込むような……）","","(This warmth that envelops the heart. countless lights gather and .......
(......), where thoughts can encompass the world.","","(The warmth enveloping my heart. Countless lights gathering...
It's like my feelings are enveloping the world...)",""
"（『最終選考会』に間に合った……。ルミナスに
ふさわしい最上のパフォーマンスを見つけられたな）","","(To ....... luminous in time for the ""Final Round"".
(You've found the best performance you deserve.)","","(I made it in time for 『Final selection committee』... We've found the best performance Luminous could ever hope to perform.)","(I made it in time for 『Final selection committee』... We've
found the best performance Luminous could ever hope to perform.)"
"音無さん、今日は誰も見当たらないですね","","Mr. Otonashi, I don't see anyone today.","","Otonashi-san, I don't see anyone today.",""
"そうですね。みんな早く来て、
もうレッスン場に向かいましたので","","Yes, everyone come early,
I'm already on my way to the lesson hall.","","You're right. Everyone came early, and they already left for the lesson room...","You're right. Everyone came early, and they
already left for the lesson room..."
