"い、いや……そういうことじゃないんだ","","No, no, ...... that's not what I meant.","","N-No... That's not what I meant.",""
"アイドルとして大切なひとつのこと……。
それは、自分に立ち向かうこと、だ","","One important thing to remember as an idol. ......
It's about standing up for yourself.","","One of the things that's important for an idol...
It's about standing up to yourself.",""
"自分に立ち向かう……","","Stand up for yourself: ......","","Standing up to yourself...",""
"自分で目標を見つけ、乗り越えようとしている。
それはアイドルとして大きな自信につながるものだ","","He is trying to find and overcome his own goals.
That's a huge confidence booster for an idol.","","The one trying to find her own goals and overcome them.
As an idol, that leads to great confidence.",""
"それが、うちの自信に……","","That gives our confidence ......","","That will give us confident...",""
"プロデューサーがそういうなら……。
…………あんやと","","If that's what Producer says, go to .......
............ An Yato","","If Producer says so...
......Thanks.",""
"（紬の願う、様々な人たちと接する
機会に出会えるような仕事を探さないとな……）","","(I wish to be a pongee, I come in contact with a variety of people)
I need to find a job where I can meet the opportunities. ......)","","(I need to find a job that will give me the chance
of meeting all kinds of people Tsumugi wants...)",""
"名古屋、大阪……。
どちらも活気溢れる人と街でした……","","Nagoya and Osaka. ......
Both were vibrant people and cities. ......","","Nagoya, Osaka...
They were both lively people and towns...",""
"……よく頑張ったな紬。
大丈夫か、疲れたんじゃないか？","","...... You did a great job pongee.
Are you okay? Are you tired?","","...You did well, Tsumugi.
Are you all right? You must be tired.",""
"いえ、みなさんから元気をいただいたので。
むしろ、良い刺激になりました","","No, I was cheered up by all of you.
Rather, it was a good stimulus!","","No, everyone cheered me up.
In fact, it was very inspiring.",""
"それは、ファンからのご褒美だ。
紬の夢への挑戦は大成功だな！","","That's a treat from a fan.
Your challenge to Tsumugi's dream is a great success!","","It's a reward from her fans.
Tsumugi's dream challenge was a huge success!",""
"私の希望を叶えていただきありがとうございました。
ただ……","","Thank you for fulfilling my wishes.
Just ......","","Thank you for granting my wish.
It's just...",""
"どうした？
まだ仕事をし足りないか？","","What's up?
Still need more work?","","What's the matter?
You haven't done enough work yet?",""
"いえ……私がやってきたことが、
これでよかったのかと、考えてしまって……","","No. ...... what I have been doing,
I was wondering if this was the right thing to do. ......","","No... I was just wondering if
everything that's happened here is for the best.",""
"他にもっと、みなさんに楽しんでもらう方法が、
あったのではないでしょうか？","","Other ways to make it more enjoyable for everyone,
I think there must have been some.","","There must have been a better
way to make everyone happy.",""
"俺は良かったと思うぞ
ただ、より良かったことにする方法がひとつある","","I'm happy for you.
But there is one way to make it better.","","I think it's good, but there is
one way to make things better.",""
"それは、なんでしょうか？","","What is it?","","What is it, Your Honor?",""
"紬が、これで良かったと自信を持つことだ","","It's about having the confidence that this was the right thing to do.","","Tsumugi, you need to be confident that this is for the best.",""
"……私が自信を持つ","","...... I have confidence in","","...I have confidence in myself.",""
"ああ、紬自身がアイドルとして自信を持つことは、
これからの活動にきっといい影響をもたらす","","Oh, to have confidence in Tsumugi himself as an idol,
It will surely have a positive impact on future activities.","","Yeah. I'm sure Tsumugi gaining her own confidence as an
idol will have a positive effect on our future activities, too",""
"そして、そんな紬の活躍は
必ず故郷にも届くはずだ","","And such is the activity of the pongee.
It will surely reach home.","","And I'm sure Tsumugi will be
able to reach her hometown.",""
"……故郷、ですか？
あの、どうして届くのでしょうか","","...... hometown, is it?
Um, how can I reach it?","","...Your hometown?
Um, how did it get here?",""
"……もしや、隠しカメラで
私のことを撮影していたのですか……？","","...... if you have a hidden camera.
Were you filming me ......?","","...Were you filming me with
a hidden camera...?",""
"えーと……。
何でそうなるんだ？","","Let's see. .......
How could it be?","","Let's see...
What makes you think that?",""
"先ほどあなたは、故郷に届くと言ってました。
だとすると、いかにして故郷に届くのですか？","","Earlier you said you would reach home.
If so, how does it reach your hometown?","","You said you'd deliver it to your hometown.
If that's the case, then how can it reach your hometown?",""
"いや、今回の営業の結果のことじゃなくて、
これからのことだよ","","No, I'm not talking about the results of this business,
Here's what's coming up.","","No, I'm not talking about the
results of our business this time.",""
"これから……。
そ、そうだったのですね……","","We will now go to .......
Oh, that's right. ......","","From now on...
I-I see...",""
"人づてに紬の活躍が、多くの場所に届くんだ。
そのために、たくさんの人に会ってきたんだろう？","","Through people, Tsumugi's activities reach many places.
You've met a lot of people for that, haven't you?","","Tsumugi's work has reached a lot of places.
That's why you met so many people, right?",""
"……確かに、そう思います。
……私は、自信を持っていいのですね","","...... Indeed, I think so.
...... I can be confident that I am in good hands?","","...That's certainly how I feel.
...I can be confident, right?",""
"ああ、胸を張っていいと思うぞ","","Yeah, I think you should get that off your chest.","","Yeah, I think you should be proud.",""
"……ありがとうございます、プロデューサー","","Thank you ......, Producer","","...Thank you very much, producer.",""
"次は金沢のみなさんに、
直接、私の活躍を届けられるように精進します","","Next, to everyone in Kanazawa,
I will do my best to deliver my success directly to you.","","Next time, I'll work hard so that everyone in
Kanazawa can hear about my accomplishments.",""
"（紬の都市圏営業も無事に終了し、
ささやかながら慰労会のためにカフェに来た）","","(The sales of pongee in the urban area was also successfully completed,
(I came to the cafe for a small consolation party)","","(Tsumugi's business in the metropolitan area came to an end,
and we went into a cafe for some casual consolation parties.)",""
"お疲れ様、紬。
今回の仕事、よく頑張ってくれたな","","Good job, Tsumugi.
You did a great job on this job.","","Good work, Tsumugi.
You've done a great job with this work.",""
"いえ……もとは、私のわがままですから。
ありがとうございました、プロデューサー","","No, ...... was originally my selfishness.
Thank you very much, producer.","","No... I was selfish to begin with.
Thank you, producer.",""
"まだまだ、私が知らない土地もありますから、
また挑戦したいと思います","","There are still some lands that I don't know about,
I would like to try again.","","There are still places I don't know
about yet, so it would be nice to try again.",""
"そうだな。仕事の評判も上々だったし、
別の都市に行くのも悪くなさそうだ","","Yes, the work was well received,
Seems like going to another city wouldn't be a bad idea.","","That's right. He had a good reputation at work, so going
to another city might not be such an issue for him...",""
"いち早く紬が金沢でライブができるように、
いろんなところで活躍出来る場を作るからな！","","We hope that Tsumugi will be able to perform live in Kanazawa as soon as possible,
I'm going to create a place where you can work in a lot of different places!","","I'm going to make sure Tsumugi can put on a concert in
Kanazawa soon, so we have plenty of places where she could be active!",""
"そ、そんな焦らなくても大丈夫です……！","","Well, you don't have to be in such a hurry. ......","","Y-You don't have to rush...!",""
"……まだ私にはそこまでの力はないと思います。
もっと頑張らないといけません","","...... I don't think I have that much power yet.
We need to work harder.","","...I don't think I have that kind of power yet.
You have to work harder.",""
"大丈夫だよ。
紬にはルミナスの仲間がいるじゃないか","","It's okay.
You have luminous friends in Tsumugi.","","It'll be fine.
Tsumugi has Luminous' friends.",""
"仲間……。
ルミナスのみなさんがいてくれる……","","Fellow .......
The Luminous people are here for you: ......","","Friends...
Everyone from Luminous is here for me...",""
"スターリットドームのステージに立つ頃には、
みんなと一緒に、紬はさらに成長しているはずだ","","By the time they take the stage at the Starlit Dome,
With everyone, Tsumugi should be growing even more.","","By the time you're on stage at Stirlit Dome, Tsumugi
will have grown even more along with everyone else.",""
"はい……プロデューサーの期待に応えるために
努力を怠らず、常に邁進してみせます","","Yes ...... to meet Producer's expectations
We will always push forward with our efforts.","","Yes... I'll do my best to meet the
expectations of our producer.",""
"ああ、無理はしないように……
って、もう今の紬には分かっていることだったな","","Oh, take it easy: ......
I mean, you already knew that now pongee.","","Yeah, don't push yourself too hard...
Tsumugi already knows that, doesn't she?",""
"ふふっ……。あなたの心配症も、
その頃には直っていると良いですね","","Phew. ....... your worrier too,
Hopefully it will be fixed by then.","","Hehe... I hope your worries
will be cured by then.",""
"ところで、紬がお勧めする、
金沢の名所を教えてくれないか？","","By the way, Pongee recommends,
Can you tell me about some of the places of interest in Kanazawa?","","By the way, Tsumugi. Would you like to
tell me what's famous in Kanazawa?",""
"なんてお気楽な……まるで観光気分ですね","","What a carefree ...... It's like sightseeing!","","How carefree... I feel like a tourist.",""
"ある程度の知識はあるんだけど、
地元の生きた情報は、紬に聞きたいなと思ってな","","I have some knowledge of it,
I'd love to hear some live local info from you pongee.","","I have some knowledge of the area, but it'd be nice to
ask Tsumugi if she knows anything about local life.",""
"そういうことでしたら……。
こほんっ。わかりました……","","If that is the case, please contact .......
Kokon, I understand: ......","","If that's the case...
Ahem. Understood...",""
"やはり、なんといっても金沢は歴史の町。
それを堪能していただきたいですね","","After all, Kanazawa is a city of history.
I hope you enjoy that.","","After all, Kanazawa is a city of history.
And I hope you enjoy it.",""
"他にも茶屋街といって、古くからの
工芸品を扱うお店が立ち並ぶ一画もあります","","There is also another old teahouse district, called Chaya-machi.
There is also an area lined with stores selling handicrafts","","There's also the teahouse district, which is
filled with shops dealing in ancient crafts.",""
"プロデューサーは、
どこに行ってみたいと思いますか？","","Produced by,
Where would you like to visit?","","Where would you like
to go, producer?",""
"そうだな。
いま紬があげてくれたところだと……","","
The place that Tsumugi just gave us is ......","","That's right.
Tsumugi just gave it to me...",""
"歴史","","History","","History",""
"茶屋街","","tea-growing district","","Chayagai",""
"グルメ","","gourmet","","Gourmet",""
"ご当地アイドル","","local idol","","Local Idol",""
"歴史か……、興味あるな。
加賀百万石とかいうもんな","","I'm interested in the history or .......
Kaga Hyakumangoku, or something like that.","","History, huh? Interesting.
It's called kaga million koku.",""
"金沢城公園、兼六園と、他にない江戸の建築物が
日本の歴史を追体験させてくれます","","Kanazawa Castle Park, Kenrokuen Garden, and other unparalleled Edo architecture.
It makes you relive the history of Japan.","","Kanazawa Castle Park, Kenroku-en Garden and the other
buildings in Edo allow us to relive Japanese history.",""
"それに歩きながら体感できる風景は、
四季を通じて変化し、様々な姿を見せてくれます","","And the scenery you can experience while walking,
It changes throughout the four seasons and shows us various appearances.","","The scenery that you can experience while walking changes throughout
the four seasons, and shows us many different forms.",""
"茶屋街っていうのも面白そうだな。
何ていうか庶民の歴史を堪能できそうだ","","A teahouse district would be interesting.
What a great way to enjoy the history of the common people!","","The teahouse district sounds interesting.
How should I put it... You'll have a taste of commoner history.",""
"そうですね。昔ながらの茶屋街の趣は、
他の町では味わえない独特な世界です","","Yes, the old-fashioned atmosphere of the teahouse district,
It's a unique world you won't find in any other town.","","That's right. The traditional teahouse district has a unique
world that other towns can never experience, too...",""
"えっと、フォトジェニック……？
というような風景が広がっていて魅力的ですよ","","Let's see, photogenic ......?
The scenery is fascinating!","","Um, photogenic...?
It's a beautiful landscape.",""
"やっぱりグルメかな。なんとなく、
美味しそうな食事が多そうなイメージだし","","Gourmet, after all,
I'm imagining a lot of delicious meals.","","I guess it's gourmet food. It seems like there are
a lot of delicious-looking meals here, after all...",""
"歴史を堪能して欲しいと言ったのに、
どうして食事に逸れてしまうのですか……","","I told you I wanted you to enjoy the history,
Why are you diverted from your meal? ......","","I told you to enjoy the history, so
why did it turn away from eating?",""
"でも、金沢は食の宝庫ですからね。
きっと、プロデューサーを満足させられます","","But Kanazawa is a treasure trove of food.
I am sure you will satisfy your producer!","","But Kanazawa is a treasure trove of food.
I'm sure it will satisfy Producer.",""
"あっ、金沢のご当地アイドルが気になるな","","Oh, I'm curious about Kanazawa's local idol.","","Oh, I'm curious about the local Kanazawa idol.",""
"……プロデューサー。
私の話を聞いていたのですか？","","...... producer.
Did you hear what I said?","","...Producer.
Were you listening to me?",""
"常にアイドルのこと考えるのは良いと思いますが、
金沢に行く時は、そのことを忘れてください","","I think it's always good to think about your idols,
When you go to Kanazawa, forget about it!","","I think you should always be thinking about your
idol, but please forget that when going to Kanazawa.",""
"（……と言われても、アイドルのことを
考えるのが俺の仕事なんだけどなぁ……）","","(When you say ......, you're not talking about the idol.
(It's my job to think about it. ......)","","(...But it's my job to think
about the idol...)",""
"まあ、金沢でライブをすることになったら、
もっと詳しい話を聞かせてもらうよ","","Well, if you decide to do a live show in Kanazawa,
Let me tell you more about it.","","Well, if you're going to hold a
concert in Kanazawa I want more details.",""
"で、では……いつか必ず、プロデューサーと
金沢でソロライブに臨みたいと思います……","","So, then, I'll be sure to visit ...... someday, and I'll be sure to meet with Producer.
I would like to go to Kanazawa for a solo show: ......","","W-Well then... I'd like to do a solo
concert in Kanazawa with Producer someday.",""
"いえ、いつかではなく……。気持ちだけでも、
今すぐに……と、考えるようにします","","No, not someday, but just a feeling at ......,
Now ...... and I'll try to think about it!","","No, not someday. I'll try to think about how you
feel right now... at least for the time being",""
"そうだな、その気持ちを大切してほしい。
積極的に将来のことを考えるのは、いいことだからな","","Yes, I hope you cherish that feeling.
Because it's good to be proactive and think about the future.","","That's right, I want you to treasure those feelings.
It's good to be proactive about your future.",""
"将来のことを考える……ですか","","Thinking about the future ......?","","Thinking about the future...",""
"あっ、そうだ。金沢に行ったときには、
紬のご両親にも挨拶をしないとな","","Oh, yes, when I went to Kanazawa,
I'll have to say hello to Tsumugi's parents.","","Oh, that's right. I should go say hi to
Tsumugi and her parents when we visit Kanazawa!",""
"ええっ……！　わ、私の両親に挨拶を……！
そ、それも……しょ、将来のことを考えて……！","","Ehh ......! Wow, say hi to my parents at ......!
That, too, can be ...... in the future!","","Whaaat?! Y-You said hi to my parents...
Th-That's... I was just thinking about the future!",""
"あ、あなたはバカなのですか！？
金沢には、ライブのために行くはずです！","","Oh, are you an idiot!
They should be going to Kanazawa for the show!","","Y-You're an idiot!?
I'm going to Kanazawa for the concert!",""
"い、いや……。挨拶はするだろ。
紬にはいつもお世話になっているんだ","","No, no, ....... You say hello.
I've always been indebted to Tsumugi.","","N-No... I'm sure she would.
Tsumugi is always looking after me.",""
"そんなん……！
で、でも……。あなたがそこまで言うのでしたら……","","You can find that kind of thing at ......!
So, but ....... If you insist that much ......","","That's...!
B-But if you insist...",""
"ますます楽しみになってきたよ！
行こうな、金沢！","","I'm looking forward to it more and more!
Let's go, Kanazawa!","","I'm getting even more excited!
Let's go, Kanazawa!",""
"はい……。
私でよろしければ……","","
If it's okay with me: ......","","Yes......
If you don't mind me...",""
"つ・む・ぎ！　つ・む・ぎ！！
わーーーーっ！！","","Tsumugi! Tsumugi!
Wooooo!","","Tsu Mu-gi! Tu MGi!!
Waaahh!!",""
"みなさん、今日は本当にありがとうございました！","","Thank you all very much for your time today!","","Everyone, thank you so much for today!",""
"みなさんの温かい声援があって、
私はここ……金沢でステージに立つことができました","","I was so warmly cheered by everyone,
I was able to take the stage here ...... in Kanazawa!","","Thanks to everyone's warm encouragement, I was
able...to stand on stage here in Kanazawa.",""
"紬ちゃーん！　ありがとー！","","Thanks, Tsumugi!","","Tsumugi-chaaan! Thank you so much.",""
"お越しいただいたみなさんには、
本当に感謝の言葉しかありません……！","","For everyone who came,
I really can't thank you enough. ......","","I can't thank you
all enough for coming!",""
"私を育ててくれた金沢……。そして金沢に
集まっていただいたファンのみなさん……","","Kanazawa, which raised me. ....... And to Kanazawa.
To all the fans who gathered at ......","","Kanazawa, who raised me... And all
the fans that gathered in Kanazawa.",""
"本当にありがとうございました……！","","Thank you so much. ......","","Thank you so much!",""
"（紬の念願だった金沢でのライブは、
大歓声と共に無事、幕が降ろされた）","","(It was Tsumugi's long-cherished wish to perform in Kanazawa,
(The curtain was safely lowered with a loud cheer.)","","(The curtain fell on Tsumugi's long-awaited
concert in Kanazawa, with a great cheer.)",""
"お疲れ様、紬！　最高のステージだったぞ！","","Good job, Tsumugi! That was a great stage!","","Good work, Tsumugi! That was the best performance ever.",""
"プロデューサー、ありがとうございます……","","Thank you, producer: ......","","Thank you so much, producer...",""
"あなたの支えがなければ、
このような錦を飾ることはできませんでした","","Without your support,
Such brocade could never be displayed.","","Without your support, I would never
have graced this brocade.",""
"プロデューサー……。
何とお礼を申したらいいのか……","","
I can't thank you enough ......","","A producer...
I don't know how to thank you...",""
"感謝の言葉を言うのは俺の方だ。
最高のステージを作ってくれて、ありがとう","","I'm the one who should be saying thank you.
Thank you for creating the best stage for us.","","I'm the one who should be thanking you.
Thank you for putting on the best show.",""
"そ、そんなこと言われたら……
うち……","","Well, if you say so: ......
Of ......","","W-Well, if you put it like that...
Um, at my house...",""
"それにしても、すごい盛り上がりだったな。
金沢のファンも、温かく紬を迎え入れてくれたし","","Still, it was a great turnout.
The fans in Kanazawa also warmly welcomed Tsumugi.","","Still, it was really exciting.
The fans in Kanazawa welcomed Tsumugi warmly.",""
"これからも、紬の地元で、
定期的にライブをやっていきたいな","","I will continue to do so in my hometown of Pongee,
I'd love to do live shows on a regular basis.","","From now on, I want to hold regular
concerts in Tsumugi's hometown.",""
"それは素晴らしい提案ですね……","","That's a great suggestion: ......","","That's a wonderful proposal...",""
"私もプロデューサーと、
ここでまたライブができたらと思います","","Me and my producer,
We hope to have another live show here.","","I'd like to have another concert
here with Producer.",""
"紬も同じ気持ちだったのか。
それは嬉しいな","","Did Tsumugi feel the same way?
I'm glad to hear that.","","Tsumugi must have felt the same way.
I'm glad to hear it.",""
"今すぐにでも、
来年のライブについて打ち合わせをしたい気分だよ！","","Now,
I'm in the mood for a meeting about next year's gigs!","","I want to talk about next
year's concert right now!",""
"あ、あの……。ライブの打ち合わせもいいのですが、
……大切なことを忘れていませんか？","","Oh, um, ....... I'd be happy to have a live meeting,
...... Are you forgetting something important?","","U-Um... We can discuss the concert, but haven't
you forgotten something important?",""
"大切なこと……？　ああ、忘れていないぞ。
明日、紬のご両親に挨拶にいくことだろう？","","Important ......? Yeah, I haven't forgotten.
You must be going to greet Tsumugi's parents tomorrow, right?","","Something important...? Oh, I haven't forgotten.
Tomorrow, we're going to meet Tsumugi and her parents.",""
"わ、忘れていなければ……いいのですけど……","","Wow, I hope I didn't forget ...... but ......","","I-I hope you haven't forgotten...",""
"色々なマナーを学んできたし、
忘れ物もないからな、もちろんお土産も万全だ！","","And I've learned all sorts of manners,
I haven't forgotten anything, of course, and I'm well stocked with souvenirs!","","I've learned a lot of manners, and there are no
forgotten items. Of course we have all the souvenirs!",""
"ああ、大丈夫だよ。もしものことがあっても、
俺が紬をリードするから安心してくれ","","Yeah, I'll be fine, if it happens,
I'll lead the pongee, don't worry.","","Yeah, it'll be fine. Even if something happens to her I can lead Tsumugi
in the right direction so you don't have any worries on my part either",""
"も、もしもの時は、私をリード……","","Also, if you have any questions, lead me to ......","","I-If something happens, take the lead...",""
"そ、それもう駆け落ち……。
あ、あなたは、バカなのですかっ！？","","Well, that's already eloped .......
Oh, you are so stupid!","","Th-That's eloping...
Y-You're an idiot!?",""
"も、もっと穏便な方法があるはずです。
それにその、少々過激、かと","","There must be a more moderate way to do this.
And, you know, a little extreme.","","There's got to be a more peaceful way.
And, uh... a little extreme.",""
"えっ、駆け落ち……？
何の話をしているんだ、紬？","","What, elope ......?
What are you talking about, Tsumugi?","","Eloping...?
What are you talking about, Tsumugi?",""
"えっ……？　な、何の話って……？","","What ......? Hey, what are you talking about ......?","","Huh...? W-What do you want to talk about.",""
"紬のご両親に、これからも一緒に仕事をしたいって、
改めてご挨拶に行こうと思っただけだが……","","He told Tsumugi's parents that he wanted to continue working with them,
Just thought I'd say hello again: ......","","I was just going to go say hi again and tell Tsumugi's
parents that we want our work together from now on, but...",""
"なにか問題でもあったか？","","What's wrong?","","Is there a problem?",""
"な、な、何にも問題ありませんっ！
きっと父も母も喜ぶと思います！","","Hey, hey, there's nothing wrong with that!
I am sure both my father and mother will be pleased!","","N-No, there's nothing wrong!
I'm sure my mother and father will be happy!",""
"それなら、よかった。俺はこれからも紬と
金沢でライブをしたいと強く思ったんだ","","I'm glad to hear that, because I'm going to continue to work with Tsumugi.
I really wanted to do a live show in Kanazawa.","","That's good to hear. I really want Tsumugi
and me in Kanazawa for the rest of our concert!",""
"今日、ライブに来てくれたファンのみんなの笑顔を、
これからも、見ていきたいと思わないか？","","The smiles on the faces of all the fans who came to the concert today,
Don't you want to keep looking?","","Don't you want to see the smiles
of all your fans who came today?",""
"えっ！　え、笑顔……。
はい、笑顔……","","What! Eh, smile .......
Yes, smile ......","","Huh?! S-Smile...
Yes, a smile...",""
"そうですね……。またこの場所で、ステージから
笑顔を届けるために、私にはあなたのお力が必要です","","Yes, ....... again, at this location, from the stage.
I need your help to bring a smile to my face!","","That's true... I need your help in
order to bring a smile back from the stage.",""
"……ああ、もちろんだ。紬にこれからも、
アイドル活動を頑張ってもらうためにも……","","......Yes, of course, and I will continue to do so,
To encourage them to do their best in their idol work, please visit ......","","...Yeah, of course. I want Tsumugi
to continue working as an idol...",""
"まずは、紬の両親への挨拶を頑張らないとな！","","First of all, I have to do my best to greet Tsumugi's parents!","","First, I have to do my best in greeting Tsumugi's parents!",""
"ふふっ！　プロデューサー、頑張ってください♪","","Phew! Producer, good luck!","","Hehe! Good luck, producer.♪",""
"ははっ、紬の笑顔を見ると元気が出てくるよ","","Haha, seeing Tsumugi's smile cheers me up.","","Haha, seeing Tsumugi smile makes me feel better.",""
"プロデューサーの笑顔も元気が出るかと……。
これからもよろしくお願いいたします♪","","I thought Producer's smile would also cheer you up. ......
Thank you for your continued support.","","I thought Producer's smile would cheer me up...
I look forward to working with you from now on.♪",""
