"そうですよ、もうジッとしてなんていられません！
だって、ルミナスのメジャーデビューですよ！","","Yes, I can't sit still anymore!
Because it is Luminous' major debut!","","That's right, I can no longer sit still!
It's the Luminous major debut!",""
"未来ちゃん、すごいやる気ですねっ！
よし、ナナも頑張りますよぉ～！","","Mirai, you are very motivated!
Okay, Nana will do her best too!","","Mirai-chan, you're really motivated!
Okay, I'll do my best too!",""
"やっぱり、未来さんはすごいです……","","I knew you were amazing, Mirai. ......","","You really are amazing, Mirai-san...",""
"ええっ、そんなことないですよ！
さあ、心白さんも行きましょう！","","Eh, that's not true!
Come on, let's go, Mr. Shinbaku!","","Eh, that's not true at all!
Come on, Shinpachi-san! Let's get going.",""
"行くって、どこにですか？","","Where are you going?","","Go where?",""
"決まってるじゃないですか！　着替えに行くんです！","","It's obvious! I'm going to change my clothes!","","Isn't it obvious?! We have to go get changed.",""
"早速レッスンに向かうんですね。
分かりました、隊長！","","So you're headed for a lesson as soon as possible.
Understood, Captain!","","You're heading to your lessons right away, huh?
Understood, Captain!",""
"隊長！　ナナもついていきます！","","Captain! Nana will follow you!","","Captain! Nana's coming with you.",""
"甘奈も♪","","also Â","","You too, amana.♪",""
"じゃあ、行きますよ！
『スプリングナイト』レッスン大作戦開始です！","","Then I'll go!
Operation ""Spring Night"" lesson is about to begin!","","Alright, let's go!
『Spring Night』 Lessons, commence operation!",""
"（連携はばっちりだな。みんな、頑張れ！）","","(Great coordination, guys, keep up the good work!)","","(We're working well together. Good luck, everyone!)",""
"（天気がいいから屋上に出てみたが……）","","(I went out on the roof because of the weather. ......)","","(The weather was nice, so I went out to the roof...)",""
"（向こうのベンチに誰かいるな……。
杏に、雪歩に、やよいか）","","(Someone's on the bench over there. .......
(Anzu, Yukiho, and Yayoi?)","","(There's someone on that bench over there...
Anzu, Yukiho... Listen to me.)",""
"はるのうみ、ひねもすのたり、のたりかな……。
うーん。ぽかぽかだ","","Haru no Umi, Hinemosu no Tori, Nodari Kana. ......
Hmmm...warm and fuzzy.","","I wonder if Harunoumi's twisting and turning...
Hmm. It's so warm...",""
"あったかいね……。
なんだか溶けちゃいそう……","","It's warm. ......
I feel like I'm melting ......","","It's so warm...
I feel like it's going to melt...",""
"こんな天気の日は、自然に身をまかせないとね","","On a day like this, you have to let nature take its course.","","On a day like this, we'll just have to let nature take over.",""
"ふわぁ……こうしていると、眠たくなっちゃうね……","","Wow ...... this makes me want to sleep. ......","","*yawn*... Doing this makes me sleepy.",""
"えへへ、ふたりとも大丈夫ですか？","","Ehehe, are you two okay?","","Hehe, are you two okay?",""
"うん、大丈夫だよ……おっとっと","","Yeah, it's okay. ...... Oops!","","Yeah, I'm fine... Whoops.",""
"ああっ、杏さん！
ベンチから落ちちゃいますよ！？","","Oh, apricot!
You'll fall off the bench!","","Ahh, Anzu-san!
You'll fall off the bench!",""
"んしょっ……と。
ふぅ、危ないところだった","","Shosho with .......
Phew, that was close.","","Hup...
Phew, that was close.",""
"……す、すごい。よくあの体勢から持ち直したね。
昼寝をするには、このベンチは短いかも……？","","...... wow, wow, I'm amazed you managed to recover from that position.
This bench might be too short for a nap: ......?","","W-Wow. I'm surprised you managed to recover from that position...
This bench might be too short to take a nap on...",""
"それじゃ、昼寝はやめて、
みんなで日向ぼっこでもしよっか","","Then stop napping,
Let's all go bask in the sun.","","Well then, let's stop napping
and all go sunbathing.",""
"目を閉じてー、肩の力を抜いてー、
リラーックス……","","Close your eyes and relax your shoulders,
Lirax ......","","Close your eyes...
Relax, Relux.",""
"目を閉じて、肩の力を抜いて……。
……ふぅ。あったかくて、気持ちいいですー","","Close your eyes and relax your shoulders. ......
...... Phew...it's nice and warm!","","I close my eyes and relax...
...Phew. It's warm and feels good-",""
"……ふふふっ。
ふかふかで、お布団の中にいるみたい……","","...... Hmmm.
It's so soft, it's like being under the covers. ......","","...Heheh.
It's so soft, it feels like I am in a futon...",""
"そうそう、そんな感じ。
で、あとはなにも考えずにダラダラするだけだねー","","Yes, yes, something like that.
And then I'll just laze around without thinking about anything else!","","Yeah, that's the feeling I get.
So, all that's left is to laze around without thinking about anything-",""
"ふ～、お日様パワーが体にじわじわ入ってきますー","","The power of the sun is slowly entering my body!","","Phew, the sun's power is slowly flowing into my body-",""
"……そういえば、日光浴で
ビタミンチャージできるって聞いたよ","","...... Oh, by the way, I've been sunbathing.
I hear it can recharge your vitamin levels.","","...Come to think of it, I heard that
sunlight can recharge vitamins.",""
"……こうしていると……体にもよさそう","","......This looks good for your ...... body!","","...It's good for you... if I do this.",""
"日向ぼっこっていいことずくめだね。
というわけで、今日はこのままでいようか","","Sunshine is a good thing, isn't it?
So let's keep it that way today.","","Sunbathing is a good thing, isn't it?
So, let's just stay like this for today.",""
"ふぅ……。
こ、このままはダメだよ！","","Phew. .......
This can't go on like this!","","Phew...
I-I can't let this happen!",""
"のんびりするのもこの辺にしておこう？
今月はイベントとかお仕事がたくさんあるし……","","Let's just relax here, shall we?
I have a lot of events and work to do this month. ......","","Let's leave it at that, shall we?
There's a lot of events and work this month...",""
"そういえば、もうすぐゴールデンウィークだね。
杏はこどもの日が楽しみだな","","Speaking of which, it will soon be Golden Week.
Apricot is looking forward to Children's Day.","","Come to think of it, Golden Week is coming up.
Anzu's looking forward to Childhood Day.",""
"こどもの日が楽しみなんですか？","","Are you looking forward to Children's Day?","","Are you looking forward to Children's Day?",""
"柏餅が食べられるからね","","I can eat Kashiwa Mochi (rice cake with oak leaves).","","Because you can eat kashiwamochi.",""
"あっ、おいしいですよね！　柏餅！","","Oh, it's delicious! Kashiwamochi!","","Ah, it's delicious! Kashiwa mochi.",""
"柏餅、私も食べたくなっちゃった。
こどもの日をお祝いする歳でもないけど……","","Kashiwa Mochi, I want to eat it too.
I'm not old enough to celebrate Children's Day, but ......","","I want to eat some kashiwamochi too.
I'm not at the age to celebrate Childhood Day, but...",""
"おいしさの前に年齢なんて関係ないよ。
老若男女、みんな食べるべき！","","Age doesn't matter before deliciousness.
Everyone, young and old, male and female, should eat it!","","Age doesn't matter if you like it or not.
Men, women and children of all ages!",""
"はいっ！　うちも柏餅を買って、
妹弟たちとこどもの日をお祝いしまーっす！","","Yes! We bought some Kashiwa Mochi, too,
I will celebrate Children's Day with my younger sisters and brothers!","","Yes! We'll buy some kashiwamochi too, and
celebrate Childhood Day with my siblings.",""
"あ、さすがにそろそろ戻った方が……","","Oh, it's indeed time to go back to ......","","Oh, I think it's about time we head back...",""
"んー。休憩時間、まだ少しあるよね","","Hmmm...we still have a few more breaks, don't we?","","Hmm-. There's still a bit of break time left, right?",""
"えーっと、あと５分あります","","Let's see, we have five minutes.","","Uh, we've got five minutes.",""
"それじゃ、残り時間は柏餅のことを考えよー","","Then, for the rest of the time, I'll think about oak cakes!","","Well then, let's think about kashiwamochi for the rest of our time-",""
"（ずいぶんのんびりしているみたいだな。
まあ、邪魔しないでおこう……）","","(You seem to be taking it pretty easy.
(Well, let's not interrupt ......)","","(Looks like you're taking it easy.
Well, let's not get in the way...)",""
"うん……。この窓辺に差し込む日差し……。
なかなかいい趣だ","","Yeah ....... The sunlight shining in this window .......
That's pretty quaint.","","Yeah... The sunlight coming in through the window.
It's pretty nice.",""
"どうしたんだ、咲耶？
日差しがどうとか聞こえたが……","","What's wrong, Sakuya?
I heard something about sunshine: ......","","What's wrong, Sakuya?
I heard something about sunlight, but...",""
"最近、ドキュメンタリーの取材をしているせいか、
カメラの視点で世界を見る癖がついてしまってね","","Maybe it's because I've been covering documentaries lately,
I've gotten into the habit of seeing the world from the camera's point of view.","","Recently, I've developed a habit of seeing
the world through my camera lens.",""
"カメラの視点か……。
咲耶は感性が鋭いんだな","","Camera perspective or .......
Sakuya has a keen sense of sensibility.","","A camera's perspective, huh...
Sakuya, you have a sharp sense of sensibilities.",""
"自分、分かる気がするぞ！
仕事をして、興味が広がることってあるよね！","","Myself, I think I know what you mean!
There are times when you do a job and your interests expand!","","I think we know ourselves!
There are times when you get to work and your interest grows!",""
"うんうん！　それで、興味の幅が広がると、
ピカーンって周りの景色が違って見えるよね！","","Yeah, yeah, yeah! So, you said that it would broaden my interests,
Pikaan makes the scenery around you look different, doesn't it?","","Yeah, yeah! And when you're more interested
in the scenery around it...",""
"ありがとう。
ふたりに気持ちが伝わって嬉しいよ","","
I'm glad you both know how I feel about you.","","Thank you.
I'm glad you two understand my feelings.",""
"そうだ。
せっかくだから見てもらえないかな","","Yes, it is.
Since you're here, I wonder if you could take a look at it.","","That's right.
Might as well take a look.",""
"事務所に来る途中で、気づいたモノがあってね。
スマホでこんなものを撮ってみたんだ。どうかな？","","On the way to the office, I noticed something.
I took these with my phone, what do you think?","","I noticed something on my way to the office.
I took a picture of this on my phone. What do you think?",""
"わぁ……キレイな紫陽花！
そっか、もうそんな季節なんだね","","Wow ...... beautiful hydrangea!
I see, it's that time of year already.","","Wow... What a pretty hydrangea!
I see. It's already that time of year, huh?",""
"青色の紫陽花と紫の紫陽花、どっちもキレイだぞ♪","","Blue hydrangea and purple hydrangea, both beautiful!","","Blue hydrangeas and purple ones. They're both pretty, you know?♪",""
"フフ、まだまだこれだけじゃないよ。
紫陽花は色の変化が多彩でね、ほら……","","Huh, this is not all yet.
Hydrangeas have a wide variety of color variations, see ......","","Haha. There's more to it than just that, you know?
Hydrangea flowers have many different colors, you see...",""
"おーっ！　紫陽花の写真がいっぱい！
ちょっとずつ色が違ってるね","","Oooh, lots of pictures of hydrangeas!
Each color is a little different.","","Wow! There's so many hydrangea photos here.
The color's a little different.",""
"どの紫陽花もかわいいね。
見ているだけで癒されるよ♪","","All the hydrangeas are lovely.
Just looking at it will soothe you... ♪","","All hydrangeas are cute.
It's soothing just to watch.♪",""
"自分もそう思うぞ！
この中だと、どの紫陽花が好き？","","I agree with you, myself!
Which of these hydrangeas is your favorite?","","I feel the same way!
Which hydrangea do you like?",""
"うーん。やっぱり、青色かな。雨の滴も
似合っているし、いかにも６月って感じがするからね","","Hmmm...maybe it's the blue color...and the raindrops...
It looks good on you, and it's very June.","","Hmm. Maybe it's blue after all, because the rain drops
look good on you and really do feel like June to me...",""
"雨の滴も虹色に光ってて、
まるで宝石箱みたいだよね！","","Even the raindrops were glowing in rainbow colors,
It's like a jewelry box!","","The raindrops are shining in rainbow
colors, too. It'll be like a jewelry box!",""
"青色もいいけど、自分は赤紫色かなー。
少し目立った感じが、自分の好みかも♪","","Blue is nice, but I think I'm a reddish purple.
A little conspicuous, maybe to my liking... ♪","","It's nice and blue, but I think it might be reddish-purple for me.
Maybe it's a little too obvious, but I like the way you look.♪",""
"どちらも見るほどに違いがあって、とてもキレイだ","","The more you look at both of them, the more difference they make, and they're so beautiful.","","The difference between the two is so great, it's beautiful.",""
"紫陽花は場合によって色が変わることがあるけれど、
その多彩さを『七変化』ともいうらしい","","Though hydrangeas can change color in some cases,
The variety is said to be called ""seven changes.","","Hydrangea can change color depending on the situation, but
its versatility is also known as 『Seven transformations』.",""
"へえ～、そうなんだ。
紫陽花って不思議な花なんだね","","Heh, I see.
Hydrangeas are mysterious flowers, aren't they?","","Wow, really?
Hydrangea flowers are mysterious, aren't they?",""
"あっ、この白い紫陽花……。
白無垢みたい……","","Oh, this white hydrangea: .......
Looks like a white kimono: ......","","Ah, this white hydrangea...
It's like pure white...",""
"白無垢といったら、和式の結婚式に着る
お嫁さんの衣装かな？","","Shiro-muku, or white kimono, is worn for a Japanese-style wedding ceremony.
Is it the bride's outfit?","","Speaking of white kimono, is it a bride's
outfit for Japanese wedding ceremonies?",""
"うん、そうだね……。
白無垢の綿帽子に見えてきて……。へ、変かな？","","Yeah, that's right. .......
It started to look like a cotton hat with a white kimono. ....... Heh, is that weird?","","Yeah, you're right...
It looks like a pure white cotton hat... I-Is it weird?",""
"そんなことないさ。
その見立ては素晴らしいセンスだね","","I don't think so.
You have great taste in that regard.","","That's not true.
Well, that's an excellent observation.",""
"へへっ、そうかな？","","Heh, I don't think so.","","Heheh, you think so?",""
"咲耶のほうこそ、こんな写真を撮れるなんて、
いいセンスの持ち主ってことだね","","Sakuya is the one who could take such a picture,
I guess that means you have good taste.","","Same to you, Sakuya. You've got a good sense
for taking photos like this as well",""
"ありがとう、真。でも……。
それもドキュメンタリーの仕事のおかげさ","","Thanks, true. but you can also visit .......
And it's all thanks to my documentary work.","","Thank you, Makoto. But...
It's all thanks to my documentary work.",""
"日常にある、何気ないシーンを撮っていたことで、
通り道のささやかな幸せにも気づくことができたんだ","","By taking pictures of ordinary, everyday scenes,
I could notice the little happiness on the street.","","I was able to realize the small happiness I felt on my way
here by filming casual scenes that happened in everyday life.」",""
"今日は、真と響の
新しい一面を知ることができたよ","","Today, true and resonant.
I've learned a whole new side of you.","","Today, I learned a new side
of truth and Hibiki.",""
"日々の中、変化や気づきが見えてくることもある。
それは私にとって宝物だ","","In the course of each day, changes and realizations can be seen.
It's a treasure to me.","","There are times when I start to see changes and notice things.
It's a treasure to me.",""
"自分もそうだぞ！　みんなのことを
これからたくさん知っていけるのが、楽しみさー","","I'm one myself! I'm all about you guys.
I'm looking forward to getting to know you better in the future!","","It's the same for me! I look forward to learning
more about everyone from now on.",""
"そうだね、ボクもいろんな発見ができるように、
みんなと触れ合っていくよ！","","Yes, I'm trying to discover all kinds of things too,
I'll be in touch with everyone!","","That's right, I want to make new
discoveries with everyone!",""
"フフ……私も、もっともっと
みんなと話をしていけたら嬉しいよ","","Huff...... me, too, more and more.
I'd be happy to talk to all of you.","","Heheh... I'd be happy if
we could talk more, too.",""
"（……なるほど、
俺も３人の新しい一面を発見した気がする）","","(...... I see,
(I think I've discovered a new side of all three of you, too.)","","(...I see. I feel like the three of us have
discovered a new side to each other, too...)",""
"（レッスンをしていたメンバーが戻ってきたようだ）","","(Looks like the member who was giving lessons is back)","","(Looks like the members who were giving lessons are back.)",""
"あっ、プロデューサーさん！
お疲れ様ですっ！","","Ah, Mr. Producer!
Thanks for your hard work!","","Oh, it's Producer!
Good work today",""
"お疲れ様、果穂。
レッスンを終えたばかりでも元気いっぱいだな","","Good job, Kaho.
You're full of energy, even though you just finished a lesson.","","Good work, Kaho.
You're full of energy, even though you just finished your lesson.",""
"はい！　もうすぐ『サマードルフィン』もあるので
今からワクワクしてて……っ！","","Yes! We will have ""Summer Dolphin"" soon.
I'm excited about it now and I'll be at ......!","","Yes! 『Summer Dolphin』 will be here
soon, so I'm really excited...",""
"パワフルな楽曲ですから、
元気いっぱいで表現しないとですね♪","","It's a powerful piece of music,
We must express ourselves with full of energy... ♪","","It's a powerful song, so you have to
express it with lots of energy.♪",""
"翼さんも果穂さんも、すごく元気ですね。
私は……大丈夫でしょうか","","Both Tsubasa and Kaho are very energetic.
I am ...... okay?","","Tsubasa-san and Kaho, you're both so full of energy.
I wonder if...I'll be okay.",""
"え～、そんなにケンソンしないでくださいよ。
心白さん、歌もダンスも上手じゃないですか～！","","Eh~, don't be so kenson.
Shinbaku, aren't you a good singer and dancer!","","Aw, don't be so hard on yourself.
Kohaku, you're really good at singing and dancing!",""
"翼の言う通りだ。それに、色々な個性が集まって
ひとつの表現になっていくわけだしな","","Wings is right...and it brings together a lot of different personalities.
And it's going to be one expression.","","It's just as you say, Tsubasa. And it takes a lot of individuality to express itself in one way and form the whole
thing into an expression that fits together perfectly with everything else we do here at Mishelam Wonderland",""
"あ、ありがとうございます……！","","","","T-Thank you so much...!",""
"そうですよ。『サマードルフィン』を
突破して、夏を満喫しましょう！","","That's right, ""Summer Dolphin"".
Break through and enjoy the summer!","","That's right. We need to break through
『Summer Dolphin』 and enjoy the summer!",""
"夏を満喫……えーっと、
具体的にはどうしましょうか？","","Enjoy the summer: ...... Let's see,
What exactly should we do?","","Enjoy the summer... Let's see,
what should we do specifically?",""
"それは決まってますよ～。ね～、美希先輩！　夏は、
モテモテハッピーライフの重要な季節ですもんね♪","","That's a given~ right, Miki-senpai! In the summer,
It's an important season of irresistible happy life, isn't it?","","That's obvious. Right, Miki-senpai?! Summer is
an important time in your popular happy life♪",""
"あふぅ、ミキ眠いかも……","","Aww, Miki might be sleepy: ......","","Afuu, Miki might be sleepy...",""
"え～。聞いてくださいよー！
夏はモテモテに重要な季節ですよね？","","Eh~ please listen to me!
Summer is an important season for irresistible, isn't it?","","Eh? Please listen to me!
Summer is an important season for popularity, isn't it?",""
"……モテモテに重要？　夏に重要っていえば、
色々なイベントで、おにぎりが食べられることなの☆","","...... important to the irresistible? Speaking of important in the summer,
It's about being able to eat onigiri (rice balls) at various events☆.","","...Is it important to be popular? The main thing is that
you can eat onigiri at various events in the summer.☆",""
"そうイベントです！　夏はイベントがたくさんあるん
ですから♪　例えば果穂ちゃんはなにがしたいの？","","Yes, events! Summer is full of events.
So, for example, what do you want to do, Kaho?","","That's right! There are lots of events during the
summer. For example, what do you want to try?",""
"あたしは、夏祭りに行きたいですっ！","","I want to go to a summer festival!","","I wanna go to the Summer Festival!",""
"おっきな和だいこをかこんで、
みんなでぼん踊りを踊るんですっ！","","A large Japanese drum is placed in the center of the room,
We all dance the Bon Odori dance together!","","We're going to put on a big
Japanese shrine and dance together!",""
"それってちょっと、
モテモテのイベントとは違うかも……","","That's a bit,
This may not be the same as a motive event: ......","","That might not be the kind
of event that's popular...",""
"そう？　浴衣でデートっていいと思うな♪","","I don't think a date in yukata is a good idea.","","Really? I don't think a yukata date would be so bad.♪",""
"あっ、浴衣ですか！　さっすが美希先輩！
浴衣は、気持ちが高まりますよね～♪","","Oh, a yukata! That's great, Miki-senpai!
Yukata makes me feel so good~!","","Ah, a yukata! That's Miki-senpai for you.
It's really exciting to wear a yukata.♪",""
"はいっ！
浴衣を着てぼん踊り、スッゴく楽しいんです！","","
It's a lot of fun to wear a yukata and do bon dance!","","Yes!
It's so much fun to dance in a yukata!",""
"あの……盆踊りって、
音頭をとって踊る、あの盆踊りですよね？","","That ...... bon dance,
That Bon Odori dance where you dance to the beat, right?","","Um... The Bon Festival Dance is the same kind
of dance where you take on a leader, right?",""
"そうです！　たいこと笛で、ドンドンピーヒャラ♪
ピーヒャララ♪　みたいな感じです！","","That's right! With a taikon and a whistle, dong dong piheala ♪
It's like, ""Peachy la la la la la la la la la la la la la la la la la la la la la la la la la la la la!","","That's right! With a whistle, dom-dompee hyara.♪
It's like pihyalala!",""
"あはっ！　果穂、上手なの！","","Haha! Kaho, you're so good!","","Aha! You're really good at this, Kaho.",""
"えへへっ、ありがとうございます！","","Ehehe, thank you very much!","","Hehe, thank you very much!",""
"ルミナスのみなさんと
一緒にぼん踊りができたら、楽しそうです！","","With everyone at Luminous
It would be fun to have a bon dance together!","","It'd be so much fun if I could
dance with the rest of Luminous!",""
"それなら、プロデューサーに頼んで
『ルミナス音頭』を作ってもらえばいいって思うな♪","","Then ask Producer.
Don't think you can just ask them to make a ""Luminous Soundtrack.","","Then ask Producer.
I think it'd be nice if you could make 『Luminous Ondo』.♪",""
"『ルミナス音頭』……っ！
スゴいです！　作ってほしいです！","","Luminous Ondo"" ......!
It's amazing! I hope you can make it!","","『Luminous Ondo』...!
That's amazing! I want you to make it for me.",""
"ドンドンドーン！　ルミナスドーン！！
みたいな感じでしょうか……！","","Boom, boom, boom, luminous boom!
It would be something like ......!","","Boom, boom! Luminous bang!!
Something like that...!",""
"いいですね！
『夏を満喫』という言葉にぴったりな気がします！","","Nice!
I think the phrase ""enjoy the summer"" fits perfectly!","","That's a good idea!
I think 『Enjoy the summer.』 is the perfect word!",""
"本当ですかっ！？　えへへっ","","Really? Really? Heh heh heh heh.","","Really?! Heheh, I'm so happy to hear that from you too.",""
"ドンドンドーン！
ルミナスドーン！！　よいしょ！","","Dong-dong-dong!
Luminous Dawn!","","Boom, boom!
Luminous Dawn!",""
"ドンドンドーン！
ルミナスドーン！！　こうですね？","","Dong-dong-dong!
Luminous Dawn! Like this?","","Boom, boom!
Luminous Dawn!! Like this, right?",""
"わぁっ！　もうひとつ、ドンドンドーン！
ルミナスドーン！！　よいしょ！","","Wow! Another one, boom boom boom!
Luminous Dawn!","","Wah! One more time, boom-boom!!
Luminous Dawn!",""
"はい！　ドンドンドーン！
ルミナスドーン！！","","Yes! Dong-dong-dong!
Luminous Dawn!","","Yes! Bang bang boom!!
Luminous Dawn!!",""
"（息ぴったりだ……。
『大ルミナス音頭』……企画にしてみるか）","","(Breathtaking. .......
(Let's try the ""Great Luminous Ondo"" ...... project)","","(We're perfectly in sync...
『Great Luminous Dance』... Let's make it a plan.)",""
"（おっ、レッスンを終えて
休憩をしているみたいだな……）","","(Whoa, I just finished a lesson.
(Looks like they're taking a break. ......)","","(Oh, looks like they're taking
a break after their lessons...)",""
"はぁ～。レッスンの後には、
やっぱり冷たいオレンジジュースよね♪","","Huh...after the lesson,
I'm sure it's the cold orange juice.","","*sigh* After class, I'll have
a cold orange juice.♪",""
"あら、おいしそうね、伊織ちゃん♪","","Oh, you look delicious, Iori.","","Oh, you look delicious Iori-chan.♪",""
"果汁１００％！　本物のオレンジジュースだもの♪
あずさも飲む？","","100% juice! It's real orange juice!
Do you want some Azusa?","","100%juice! It's real orange.♪
Do you want some, Azusa?",""
"ありがとう♪　でも、紅茶の準備をしちゃったから、
また今度、いただくことにするわ","","Thank you...but I've prepared the tea,
I'll have another one some other time.","","Thank you♪ But I've already made
some tea, so maybe next time.",""
"冷房の効いた部屋で、
温かい紅茶っていうのもいいわね","","In an air-conditioned room,
I like the idea of a hot cup of tea.","","It's nice to have warm tea
in an air-conditioned room.",""
"ふふっ、伊織ちゃんの分も用意しましょうか？
紬ちゃんもいかがかしら？","","Hmmm, shall I prepare one for Iori?
How about you, Tsumugi?","","Hehe, should I prepare some for you too?
Would you like some too, Tsumugi-chan?",""
"紬……どうしたの？","","What's up with the pongee ......?","","Tsumugi... What's wrong?",""
"えっ……。す、すみません……。
少し、考え事をしていて……何のご用ですか？","","
I've been thinking a little bit about ...... what can I do for you?","","Huh...? S-Sorry...
I was just thinking about something... What do you want?",""
"あずさが紅茶を飲まないか、って。
でも、その前に紬の考え事について聞かせてくれる？","","Azusa asked if I wanted a cup of tea.
But first, can you tell me about your pongee thoughts?","","I asked Azusa if she wanted some tea.
But first, can you tell me what Tsumugi's thinking?",""
"えっと。奥空さんのこと……です。
奥空さん、大丈夫なのでしょうか……","","Let's see...it's ...... about Okuora.
Okuora, I hope you are OK. ......","","Um, it's about Mr. Deacon...
I wonder if Okuzora-san is all right...",""
"もし、私がアイドルを辞めろと言われたらと、
つい、考えてしまって……","","If I was asked to quit being an idol, he said,
I just had to think about it: ......","","I couldn't help but think about what would
happen if she told me to quit being an idol...",""
"そうね。
心白ちゃんの気持ちを考えると……心が痛むわ","","Yes, I think so.
It hurts my ...... heart to think about how you feel, Shinbaku.","","That's true.
When I think about Kohaku's feelings, my heart aches.",""
"私はアイドルを辞めるなんて、ありえないわね","","There is no way in hell I would ever quit being an idol.","","I'd never quit being an idol.",""
"はい……私もそう思います。なにか、
奥空さんのためにできることはないのでしょうか？","","Yes, ...... I think so too,
Is there anything we can do for Okusora?","","Yes... I think so, too. Is there
anything we can do to help you in return?",""
"私たちにできることは、たくさんあると思うわ。
ここが頑張りどころね","","I think there's a lot we can do to help.
This is where you have to work hard.","","I think there's a lot we can do.
This is where we're going to do our best.",""
"心白ちゃんだって、
『アイドルサマー』のステージに賭けているはずよ","","She said, ""Shinbaku-chan,
They're betting on the ""Idol Summer"" stage.","","Even Kohaku-chan...
They're betting on 『Idol Summer』.",""
"そうね。絶対に、
月末の『アイドルサマー』を成功させるわ","","Yes, absolutely,
I'll make sure the ""Idol Summer"" at the end of the month is a success.","","Indeed. We'll make sure 『Idol Summer』 succeeds
at the end of this month, no matter what it takes%",""
"みなさん……。
そうですね、私たちにはそれしかありません！","","Everyone can visit .......
Yes, that is all we have!","","Everyone...
That's right, that is all we can do!",""
"夏の暑さに負けないように、
一生懸命、レッスンをしていきましょうね！","","Don't let the summer heat get to you,
Let's try our best to give lessons!","","Let's give this lesson our all,
so we can keep up with the heat!",""
"もちろんよ。夏の暑さなんかに、
私が負けるはずないでしょ？","","Of course, in the heat of summer,
How could I lose?","","Of course. There's no way I could
lose to the heat of summer, right?",""
"はぁ～。美味しかったわ。
もう一杯飲もうかしら","","It was delicious.
I think I'll have another drink.","","Whew... That was delicious.
I think i'll have another.",""
"紬、あなたも飲むわよね？","","Tsumugi, you drink too, don't you?","","Tsumugi, you're going to drink too?",""
"あっ、はい。ありがとうございます","","Oh, yes, thank you.","","Ah, yes. Thank you very much for your help",""
"それじゃ、私はゆっくり紅茶をいただこうかしら","","Well, I'll just have a leisurely cup of tea.","","Well then, I'll take my time with the tea.",""
"…………。
うちもがんばらんと……！","","
We have to do our best too. ......","","............
I've gotta do my best, too!",""
"（みんな心白のことを考えてくれているのか……。
俺も頑張らないとな！）","","(Everyone is thinking about the heart white. .......
I'll have to work on mine!)","","(So everyone's thinking about Kohaku...
I have to do my best too!)",""
"（あそこにいるのは、心白と律子。
それに貴音ときらりがいるみたいだな）","","(There they are, Shinbaku and Ritsuko.
(And it looks like Takane and Kirari are there.)","","(Kohaku and Ritsuko are over there.
And it looks like there's a Takane.)",""
"アイドルを続けられて良かったわね、心白","","Good for you for continuing to be an idol, Xinhaku.","","I'm glad you were able to continue being an idol, Kohaku.",""
"真、喜ばしきことかと","","I thought it would be a pleasure.","","I thought it would be a good thing to see you again, Your Highness.",""
"うん☆　きらりんも、とってもうれすぃ♪","","Yes, Kiririn is very happy.","","Yup☆ I'm really happy too.♪",""
"ありがとうございます。
本当にみなさんのおかげです","","
I really appreciate all of you.","","Thank you very much.
It's all thanks to you.",""
"でも、１番頑張ったのは心白ちゃんだよ☆
これで一緒にいーっぱいアイドル活動ができるにぃ♪","","But the one who worked the hardest was Shinbaku☆.
Now we can do lots of idol activities together.","","But you're the one who worked hardest, Kohaku.☆
▁Now we can do a ton of idol activities together, nii-niii!!♪",""
"はい……！","","","","Yes...!",""
"ここから心機一転、頑張るわよ！","","I'm going to make a fresh start from here!","","I'm going to give it my all!",""
"ディアマントも、
本気を出してくるのは分かってるしね","","Diamant also,
And I know they're going to get serious.","","I know Diamant's
going to get serious.",""
"にゅふふ♪　それなら、ルミナスをババーンと
バージョンアップしちゃおー！","","Nyuhuhu♪ Then, bam, luminous!
Let's upgrade!","","Nyuhufu♪ In that case, let's upgrade
Luminous to a brand new version!",""
"ばーじょんあっぷとは……","","What is a bargeon-approved ......","","What's a 'bo-johnappu...?' ∴",""
"ルミナスを、もーっときゃわゆくしちゃうの♪","","Let's make Luminous even more pretty!","","I'm going to get even more excited about Luminous.♪",""
"それは、ステージ衣装のことでしょうか？","","Is that a stage costume?","","Are you referring to the stage costume?",""
"もちろん、衣装もきゃわいくするけど、
ハピハピなグッズを出しちゃうのはどーお？","","Of course, the costumes will be cute, too,
How about putting out some happy-happy goods?","","Of course, the costumes are pretty exciting too.
How about we bring out some happy goods?",""
"なるほど。アイドルグッズもファンに
喜んでもらうためのものか……。ありだと思うわ！","","I see...idol merchandise for fans too!
I'm not sure if it's meant to please you or ....... I think it is!","","I see. So idol goods are also for
fans to enjoy, huh? That's great!",""
"アイドルグッズ……というと、
Ｔシャツやタオルなどのことでしょうか？","","When it comes to idle goods ......,
Do you mean t-shirts, towels, etc.?","","Idol goods... You mean
T-shirts and towels?",""
"うんうんっ♪　きゃわゆい定番アイテムと～、
きらりたちらしいオリジナルグッズもほすぃなぁ☆","","The classic Item and the cute and dainty,
I want original goods that are just like Kirari and her friends.","","Yeah, yeah! ♪ I'd love to buy some gaudy standard stuff and original merchandise
like the twinkling lights in my house as well. That would be soooo laaame!!☆",""
"私達の個性を強調させたい、ということでしょうか？","","Do you mean that you want to emphasize our individuality?","","To emphasize our individuality?",""
