"プロデューサー、今はお酒の席ですよ。
そんな堅苦しい話は抜きにして……","","Producers, we're at the drinking part now.
Without all that formal talk: ......","","",""
"私と会えない間、
プロデューサーはいかがお過ごしでしたか？","","While you can't see me,
How was your producer?","","",""
"いかがお過ごしと言われましても、
仕事をしていましたとしか……","","How are you doing?
All I can say is that I was working ......","","",""
"そうなんですか……でも、私も同じです。
お仕事をして、お酒をいただいて、お仕事をして……","","I see that ...... but I'm the same way.
Work, get a drink, and work ......","","",""
"たまに、浮いた話のひとつでもないのか？
なんて言われて、困ってしまいます","","Sometimes, isn't there one of those stories that floats your boat?
I'm so embarrassed to be told what to do!","","",""
"いや、日々、充実しているようでなによりです","","No, I'm glad to hear that you are getting more out of each day.","","",""
"ふふ……。
でも、今日はお互い浮いた話を作れるといいですね","","Heh. .......
But I hope we can make a story that floats each other today.","","",""
"えっ！？　それって……","","What? That's ......","","",""
"おもいっきり楽しい時間を過ごして、
おもいっきり浮かれちゃうんですよ","","Have a great time,
I get carried away.","","",""
"ほら、ふたりで浮かれましょう。
ふふふっ♪","","Come on, let's both get afloat.
Hmmm...","","",""
"それは……。
浮いた話ではなく、ただ浮かれた話なのでは","","It can be found at .......
I don't think it's just a floating story.","","",""
"似たようなものですから、いいじゃありませんか。
さあさあ、ウキウキ♪　プロデューサーもご一緒に♪","","They are similar, so why not?
Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on....","","",""
"う、ウキウキ……","","Ugh, I'm so excited ......","","",""
"よくできました～♪　それでは、ウキウキが
上手にできた、乾杯をしましょう♪","","Well done~♪ Now, let's see how excited you are!
Well done, let's have a toast ♪","","",""
"（それからも楓さんはお酒を嗜みつつ、
俺は楓さんと他愛のない会話を続けた）","","(Kaede-san tasted alcohol after that, too,
(I continued my conversation with Kaede.)","","",""
"（ルミナスに協力してくれた時には、
一度も見たこともない姿だけど……）","","(When they cooperated with Luminous,
(I've never even seen you look like that once. ......)","","",""
"（これはこれで楓さんの一面だと思うと、
新しい楓さんを知ることができて嬉しかった――）","","(To think that this is a side of Kaede,
It was a pleasure to get to know the new Kaede--)","","",""
"はーい！　ルミナスの曲をカラオケに入れました！
プロデューサー、一緒に歌ってください","","Yes! I put the Luminous song in karaoke!
Producer, please sing with us!","","",""
"えっ、俺も歌うんですか！？","","What, I'm going to sing too?","","",""
"もちろんです。夜はまだまだこれからですから、
一緒に盛り上がりましょうね♪","","Of course, the night is far from over,
Let's have a great time together... ♪","","",""
"（アイドルとこんな時間を過ごすのは、少し不思議な
気持ちだが……いい思い出になりそうだ）","","(A little strange to spend this kind of time with an idol.
(It's a feeling, but it's ...... going to be a good memory)","","",""
