"（改めて雪歩に挨拶をしようと、
事務所に来てみたが……）","","(I tried to greet the snowflakes again,
I came to your office (......).","","(I came to the office to
say hi to Yukiho, but...)"
"でも、これまで雪歩のコラムが、
好評だったのは間違いないはずです","","But so far, the snowflake column,
I'm sure it was well received.","","But there's no doubt that
Yukiho's column has been well received."
"偉そうなことを言いますが、雪歩のコラムで
雑誌を救えるかもしれないと俺は思います！","","I'm going to say something great, but in the snowflake column.
I think I might be able to save the magazine!","","I know it sounds arrogant, but I think Yukiho's
column might be able to save the magazine!"
"……でも、雑誌を救えるほどのコラムというのは、
どんなものなんでしょうか？","","Even ...... is not enough of a column to save a magazine,
What is it like?","","But what kind of column
could save a magazine?"
"あっ……！","","Oh, ......!","","Ah...!"
"プロジェクトルミナスについてです！","","About Project Luminous!","","It's about Project Luminous!"
"はい！
プロジェクトルミナスについてですぅ～！","","Yes!
About Project Luminous~!","","Yes!
It's about Project Luminous!"
"前にコラムでルミナスのことを書いたら、
評判が良かったって聞きました！","","I wrote about Luminous in a previous column,
I heard it was well received!","","When I wrote about Luminous in the
column before, I heard it was well-received!"
"それに、ルミナスは今軌道に乗っている
アイドルユニットです","","Besides, Luminous is on track now.
Idol Unit.","","And Luminous is an idol
unit in orbit."
"その軌跡をコラムにすることは、『アイドル』の
枠を越えた物語を、読者に届けられると思うんです","","To write a column about the trajectory of the ""idols"" is a
I think we can bring readers a story that transcends boundaries.","","I think using that trajectory as a column will be able to
reach beyond   Idol  's boundaries and reach the reader."
"はい！　プロデューサーと同じ考えなら、
きっと、最高のコラムを作れますぅ！","","Yes! If you think like Producer,
I am sure you will make the best column!","","Yes! I'm sure I'll be able to make the best
column if I think the same way as Producer!"
"でもそれは、プロジェクトルミナスが多くの
アイドルの頂点に立つことが前提なのでは……","","But that's because Project Luminous has a lot of
I think it's supposed to be the pinnacle of idols. ......","","But isn't that just because Project
Luminous is at the top of many idols...?"
"……たしかに、そうですね","","...... Indeed, yes.","","...That's true."
"他にも人気のあるアイドルは、
たくさんいますよね。大丈夫でしょうか？","","Other popular idols are,
I know there are a lot of them.","","There are plenty of other popular idols
out there. Is that all right?"
"…………","............","","","…………"
"……まぁ、すぐに廃刊という訳ではないから、
もう少しお互いに考える時間を作るとしましょう","","...... Well, it's not like the publication is going out of business anytime soon,
Let's give each other a little more time to think.","","Well, it's not like the publication will be discontinued
anytime soon, so let's give each other a little more time to think"
"わかりました……","","Okay. ......","","Understood..."
"ぷ、プロデューサー……？","","P, producer ......?","","P-Producer?"
"ああ、大丈夫だ。雪歩は何も気にせず、
ルミナスについてのコラムを書き続けてくれ","","Oh, it's okay, snowflakes don't care about anything,
Keep writing those columns about luminous.","","Yeah, I'm fine. Don't worry about me.
Just keep writing about Luminous"
"俺は雪歩の執筆に役立つような仕事をとってくる。
だから、その体験をコラムに書いてくれ","","I'm going to get a job that will help Snowflake write.
So write a column about that experience.","","I'm going to get a job that'll help Yukiho write.
So write a column about your experience."
"体験を、コラムに……。わ、わかりました！
プロデューサー、よろしくお願いしますぅ！","","Experience, in a column at ....... Wow, okay!
Producer, please take care of me!","","I'll put my experiences into the column...... I-I understand!
I'm counting on you, producer!"
"(ルミナスとして活動したことが、雪歩の糧に
なりそうだな……。ここはステージを考えてみるか）","","(Working as a luminous is the food for the snowflakes.
(Looks like it's going to be ....... I'll have to think of a stage for this one.)","","(Luminous's activities are going to be a lifesaver...
I'll think about the stage.)"
"（ライブは大成功だった。雪歩は自身の体験を
もとにコラム執筆を順調に進めている……）","","(The live concert was a great success, and Snowflake was able to share her experience with the audience.
(I'm making good progress on writing a column based on ......)","","(The concert was a huge success. Yukiho's column writing
is going well, based on his own experiences...)"
"（今日は、雪歩のコラムを守るため、
再度編集局長と会うことにした……）","","(Today, to protect the snowflake column,
(I'll meet with the editorial director again: ......)","","(I've decided to meet with the
editor-in-chief again today to protect Yukiho's column...)"
"わざわざ、お越しいただき、ありがとうございます","","Thank you for coming all the way here!","","Thank you for coming all this way"
"いやいや、こちらこそ。それで雑誌を救える
新しい方法は見つかりましたか？","","No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.
Have you found a new way?","","No, no, I should be thanking you. Did you
find a new way to save the magazine?"
"……いえ、新しい方法は見つかっていません","","...... No, we have not found a new way","","...No, we haven't found a new way."
"ええっ！　そ、そうだったんですか～！？","","Oh, really?","","Whaaat?! R-Really?!"
"やはり、雪歩がプロジェクトルミナスについての
コラムを書く、この方向で進めたいです","","After all, the snowflake is about Project Luminous.
I'd like to write a column, I'd like to move forward in this direction.","","As I thought, Yukiho will write a column about
Project Luminous, and I want to continue in this direction."
"それに彼女なら、ルミナスについて素晴らしい
コラムを書けると信じていますし","","And she would be great about luminous.
I believe I can write a column and","","And I believe she can write a wonderful
column about Luminous."
"現在執筆中のものも、十分に素晴らしいものになると
確信しています","","The one I'm currently writing will be great enough.
I am convinced.","","I'm confident that what I'm writing
now will be wonderful enough."
"萩原君の文才は評価していますが、
ルミナスの活躍が無ければ意味がないのでは……","","I appreciate your writing ability, Hagiwara,
It would be meaningless without the success of Luminous. ......","","I appreciate Hagiwara-kun's literary talent, but
it would be meaningless without Luminous's help..."
"はい。ですが、編集局長が懸念されている活躍に
ついては問題ないと考えています","","Yes, but to the activities that the editorial director is concerned about.
I don't see a problem with that.","","Yes. However, I don't think there's any problem with
the work that the editor-in-chief is concerned about."
"編集局長。プロジェクトルミナスは、必ず、
トップアイドルユニットになることを約束します","","Editor-in-Chief. project luminous must,
We promise to be a top idol unit.","","Editor-in-Chief, Project Luminous promises
to become the top idol unit."
"ぷ、プロデューサー！
そんなことを言い切って、大丈夫なんですか？","","Psst, producer!
Are you sure you are okay to make such a statement?","","P-Producer!
Are you sure you're okay saying that?"
"……どうして、トップアイドルユニットになると、
プロデューサーさんは確信できるのでしょうか","","......Why, when it comes to top idol units,
Can Producer be sure?","","How can Producer be so sure
that he'll become a top idol?"
"それは、ルミナスに所属するアイドル達の
可能性、です","","It is the idols who belong to Luminous.
Possibility.","","That's the possibility of the
idols belonging to Luminous."
"雪歩をはじめ、所属するアイドル達の活動を通じて
改めて、彼女たちには確かな才能があると感じました","","Through the activities of Snowy and the other idols who belong to the company.
Once again, I felt that these girls had solid talent!","","Through the activities of the idols I work with, including
Yukiho, I've come to realize that they have a definite talent."
"だから、確信できたんです","","So I could be sure.","","That's why I'm sure of it."
"あわわわ……。ぷ、プロデューサー……。
すごく、かっこいいですぅ……","","Awww. ....... p, producer .......
Very, very cool. ......","","Awawawa......P-producer......
You're so cool"
"なので、必ずルミナスを
トップアイドルユニットにしてみせます","","So be sure to use the luminous
We will make it a top idol unit.","","So I'm going to make
Luminous my top idol unit."
"そして、雪歩が執筆するルミナスのコラムが、
『アイドル』の成長の枠を越えるよう、導きます！","","And then there is the Luminous column written by Snowflake,
We guide them to go beyond the boundaries of ""idol"" growth!","","And the column that Yukiho writes about Luminous...
Idol  I will guide you beyond the bounds of growth!"
"なるほど。そこまで言い切るとは……","","I see, I didn't realize you were going to say that much: ......","","I see. To think you'd go that far..."
"ふぅ……。我が社の雑誌の将来。プロデューサーさん
と萩原君に託すとしましょう……お願いします","","Whew... ......... the future of our magazine, Mr. Producer.
and I'll leave it to you, Hagiwara. ...... please.","","Phew... I'll entrust the future of our magazine
to you and Producer... Please."
"ほ、本当ですか！　ありがとうございます！","","Oh, really? Thank you very much!","","R-Really? Thank you so much!"
"ぷ、プロデューサー、やりましたー！","","Psst, producer, I did it!","","P-Producer, I did it!"
"ああ……。あとは雪歩にかかっているからな。
しっかりとコラムを完成させてくれよ！","","Yeah, ......, because the rest is up to the snowflakes.
Make sure you complete the column!","","Yeah... All that's left is for her to walk.
Make sure you complete the column!"
"はい！　ダメダメな私ですけど、こんな私を
信じてくれたプロデューサーのためにも頑張ります！","","Yes! I know I'm a no-good person, but I'm such a good person.
I will do my best for Producer who believed in me!","","Yes! I know I'm hopeless, but I'll do my best
for the sake of Producer who believes in me!"
"（なんとか編集局長も説得できたし、あとは雪歩が
ルミナスのコラムを書き上げるのを待つだけか……）","","(I managed to convince the editor-in-chief, and now all I need is a snowflake.
(Just waiting for Luminous to finish his column or ......)","","(I managed to persuade the editor-in-chief, so all that's left
is to wait for Yukiho to finish writing the Luminous column...)"
"う～ん……。あっ、そうそう……。ライブ前に
美嘉ちゃんがみんなに言ってくれたことを……っと","","Ummm... ....... Oh, yeah... ......... before the show.
Mika told me what she told everyone at ......","","Hmm... Oh, right. Before the concert,
Mika-chan said something to everyone"
"あ、プロデューサー。お疲れ様ですぅ","","Oh, producer, thank you for your hard work!","","Oh, hello, producer"
"お疲れ様、雪歩。
ごめん、執筆の邪魔をしちゃったみたいだな","","Good job, snowflake.
Sorry, I guess I interrupted your writing.","","Good work, Yukiho.
Sorry for interrupting your writing."
"いえ、大丈夫ですぅ。ちょうど、
一休みしようと思っていたところだったので","","No, I'm fine, just fine,
I was just about to take a break.","","No, I'm fine. I was just thinking
of taking a break"
"それならいいんだけど……。
……なあ、雪歩、俺に手伝えることってあるか？","","Then that's fine. .......
...... Hey, snowflake, is there anything I can help you with?","","That's good, then...
...Say, Yukiho, is there anything I can help with?"
"ありがとうございます。でも、あとは私のお仕事
なので、プロデューサーは待っていてください～","","Thank you, but the rest is my business.
So please wait for Producer~!","","Thank you very much. But it's my job
now, so please wait for me, producer~"
"そうか……けど、俺だけ何もしないっていうのもな","","Well, ......, but it's not like I'm the only one who doesn't do anything.","","I see... But it's not like I'm the only one who won't do anything."
"そ、そんなことないです！　プロデューサーは、
私がコラムを続けられるようにしてくれましたぁ","","That's not true! Producer is,
You made it possible for me to continue my column!","","Th-That's not true! Producer made
it so I could continue my column."
"そうかもしれないけど……。
何か他に手伝えることがあったら言ってくれ","","Maybe so. .......
Let me know if there's anything else I can help you with.","","That may be true, but...
Let me know if there's anything else I can do to help."
"そ、それじゃあ……ええと、プロデューサー。
わ、私のそばに……いてくれますか？","","Well, so ...... uh, producer.
Wow, can you stay ...... by my side?","","W-Well, then... Umm, producer.
Y-You'll stay by my side?"
"ぷ、プロデューサーがそばにいてくれると、
執筆しなくちゃ！　って、思えるんですぅ～～～！","","P, that Producer would be there for me,
I feel like I have to write!","","I-I feel like I have to write
with Producer by my side!"
"ああ、それくらいなら、お安い御用だぞ","","Yeah, that's about as good as it gets.","","Oh, that's a piece of cake"
"あ、ありがとうございます……。
ふぅ、じゃあ、さっきの続き、書きますね……","","Oh, thank you, .......
Huh, well, I'll write the rest of what I just wrote: ......","","Th-Thank you very much...
Phew, then I'll continue where I left off"
"えっ……。
雪歩、もう、こんなにコラムを書いたのか！？","","What? .......
Snowflake, you've already written so many columns!","","Huh...?
Yukiho, you've already written this many columns!?"
"えへへっ、すごく調子が良くて……。
ちょっと張り切っちゃいました！","","Ehehe, I'm doing really well. ......
I was a little overzealous!","","Ehehe, I'm in really good shape...
I was a little excited!"
"まさか、雪歩……。寝る時間を割いて
仕事をしてるんじゃないだろうな？","","No way, snowflake ....... I took time out of my day to sleep.
You're not doing your job, are you?","","Don't tell me you've
been working all night?"
"ううっ……は、はい……。
少しだけですけど、睡眠時間を減らしてました","","Ugh ......, yes .......
I did cut back on sleep, though, just a little bit.","","Uuu......y-yes......
I've had a little less sleep."
"プロデューサーが頑張ってくれたから、
私も頑張らなくちゃダメだって思って……","","Producer did a great job,
I thought I should do my best too. ......","","Producer did his best, so I thought
I had to do my best, too..."
"あの……私、間違っているでしょうか？","","Is that ...... me, am I wrong?","","Um... Am I wrong?"
"雪歩が頑張っているのは、よく分かるが……","","I know the snowflakes are doing a great job, but ......","","I know Yukiho's doing his best, but..."
"間違っていない","","I'm not wrong.","","You're not wrong."
"間違っている","","Wrong.","","You're wrong."
"そうだな、雪歩は間違っていない。今は
大切な時だ、無理のない範囲でやれることをやろう","","Yes, the snowflakes aren't wrong...for now.
It's an important time, let's do what we can within our means.","","That's right, Yukiho isn't wrong. This is
an important time, so let's do what we can."
"プロデューサー、ありがとうございます……。
すごくうれしいです","","Thank you, producer. ......
I'm very happy.","","Thank you very much, producer...
I'm very happy."
"私、ルミナスのみんなや、雑誌のためになれるように
一生懸命頑張りますぅ！","","I, Luminous, so that I can be for everyone and for the magazine.
I'll try my best!","","I'll do my best to help
Luminous and the magazine!"
"間違っているところも、あるかもしれないな。
体が資本だし、休むときは休まないと","","I'm sure I could be wrong about some of these things.
Your body is your capital, and you need to rest when you need to rest.","","There might be some things I'm wrong about.
My body is my capital, so I need to rest when I need to"
"そ、そうですね。プロデューサーの言いたいことは
よく分かりますぅ","","Well, yes, what Producer is trying to say is
I know exactly what you mean.","","Y-Yeah. I totally get what you're
trying to say, producer"
"でも、頑張りすぎて倒れないように、
ちゃんと注意してるので、心配しないでください","","But don't work too hard and collapse,
Don't worry, I'm taking all the proper precautions.","","But I'll be careful not to collapse
from overwork, so please don't worry."
"あっ、それにルミナスのみんなから、
差し入れをたくさんもらったんですよ","","Oh, and from everyone at Luminous,
I got a lot of goodies from them.","","Oh, and I got a lot of
gifts from everyone in Luminous."
"きらりちゃんからは、肌寒い日のためにって、
お手製のどてらをもらいました！","","Kirari said it was for a chilly day,
I received a handmade Dotera!","","Kirari gave me a handmade dotray,
just in case it got cold!"
"静香ちゃんはうどんを作ってくれて、
甘奈ちゃんたちはお菓子を差し入れてくれたんです！","","Shizuka made udon noodles,
Amana and her friends offered us sweets!","","Shizuka-chan made udon, and
Amana-chan brought us sweets!"
"そうか、みんな雪歩に協力してくれてるんだな","","Oh well, I guess we're all working with the snowflakes.","","I see, so everyone's cooperating with Yukiho."
"はい！　ルミナスのおかげで仲間の大切さや
アイドルの大切さを、もっと知ることができました！","","Yes! Thanks to Luminous, I have learned the importance of friends and
I learned more about the importance of idols!","","Yes! Thanks to Luminous, I was able to learn
more about the importance of friends and idols!"
"あ、そうだ！　今のこの感謝の気持ちも
コラムの中にも書かないと……！","","Oh, yes! And now this gratitude.
I need to write about it in my column. ......","","Oh, right! I need to write
this in the column, too!"
"あっ、ルミナスのみんなだけじゃなくて、もちろん、
プロデューサーにも感謝してますからねっ","","Oh, and not just everyone at Luminous, of course,
I'm grateful to my producer, too, you know.","","Oh, I'm not just grateful to everyone at Luminous.
Of course, I'm grateful to Producer, too"
"ああ、ありがとう。
俺も雪歩には感謝の気持ちでいっぱいだ","","Oh, thank you.
I, too, have a lot to be thankful for, snowflake.","","Yeah, thanks.
I'm also full of gratitude to you, Yukiho."
"（ＳＮＳの些細な言葉で落ち込んでいた彼女が
こんなにも頼もしくなるなんて……）","","(She was depressed by a trivial word on a social networking site.
(I never knew you could be so dependable: ......)","","(I never thought I'd find her so reliable when
she was depressed over social media...)"
"（アイドルはどこまでも成長していく……。
そんな大切なことを雪歩は俺に教えてくれた）","","(Idol grows everywhere. .......
(Snowflake taught me such an important lesson.)","","(Idols grow as much as they want...)
Yukiho taught me something so important.)"
"（今日は雪歩渾身のコラム、『ルミナスと私』が
掲載された雑誌が発売され、数日が経った……）","","(Today's column, ""Luminous and I,"" is the best of the snowflakes.
(The magazine in which the article was published has been on sale for a few days now ......)","","(Several days have passed since the release of
the 『Luminous and I.』 issue of the column.)"
"この反響……すぐに伝えたいのに、
雪歩はどこに行ったんだ……！？","","I wish I could tell you about this response ...... right away,
Where did the snowflakes go ......!","","That echo... I want to tell you
right away, but where did Yukiho go...?!"
"あっ、プロデューサー。お疲れ様ですぅ。
えっと……そんなに慌ててどうしたんですか？","","Oh, producer, thank you for your hard work.
Um, ...... what's going on in such a hurry?","","Oh, hey, producer!
Umm... What are you so flustered about?"
"はぁ、はぁ……。ゆ、雪歩……。
こんなところにいたのか……","","Hah, hah ....... yu, snowflake .......
Here's where you are: ......","","*pant* *pant*... Y-Yukiho...
So this is where you were..."
"すごく息が切れてて……汗もすごいですぅ。
だ、大丈夫ですか、プロデューサー","","I was so out of breath and sweating so much .......
Are you okay, Producer?","","I'm really out of breath... and I'm sweating profusely.
A-Are you okay, producer"
"お、俺は大丈夫だ……。
雪歩、と、とにかく、これを見てくれ！","","Oh, I'm fine. ......
Snowflake, and anyway, look at this!","","I-I'm fine...
Yukiho, a-anyway, take a look at this!"
"タブレット……ですか？　……ああっ！
わ、私のコラムについて、コメントがいっぱい……","","Are you a tablet ......? ...... ah!
Wow, lots of comments about my column: ......","","A... tablet? ...Ahh!
A-A lot of comments about my column..."
"『新しい絆の形が見えた気がする』……。
『アイドルの団結力ってすごいんだね』……","","'I think I see a new form of bonding.' ......
'It's amazing how united idols are.' ......","","『I feel like I've seen a new bond.』......
『Idols have a lot of unity.』......"
"ＳＮＳのコメントだけじゃないぞ、
ＴＶでも雪歩のコラムが取り上げられていたんだ","","It's not just the comments on social media,
There was a snowflake column on TV about it.","","It's not just social media comments.
There was a column about Yukiho on TV, too."
"え、ほ、ほんとですか～！？","","Oh, ho, really~!","","Huh? R-Really?!"
"ああ、それも絶賛の嵐……。
ん、電話……。編集局長からだ！","","Oh, and it's also getting rave reviews: .......
Hmm, call ....... It's the editorial director!","","Yeah, it's a storm of praise...
Hm? A phone call... It's from the editor-in-chief!"
"お疲れ様です！　はい、はい……！
あ、ありがとうございます！","","Thanks for your help, yes, yes ......!
Oh, thank you very much!","","Good work! Yes, yes...!
Th-Thank you very much!"
"えっ……。ど、どうしたんですか！？","","What's up with ......?","","Huh? Wh-What's wrong?!"
"今回のコラムのおかげで雑誌の廃刊は免れたそうだ！
それに、雪歩の連載も継続することが決まったぞ！","","Thanks to this column, the magazine has been saved from being discontinued!
Besides, it's been decided to continue the snowflake series!","","Thanks to this column, the magazine was spared from being discontinued!
And it's been decided that Yukiho's serialization will continue!"
"本当ですか、プロデューサー！
じゃあ、これからコラムを続けられるんですね！","","Really, producer?
So you will be able to continue your column from now on?","","Is that true, producer!?
So you're going to continue your column?"
"ぐすっ……終わったらどうしようって、ずっと不安
だったんですけど。ほ、本当によかったですぅ～！","","Gosh, I've been worried about what I'm going to do when I'm done with ......
I'm so glad!","","*sniffle* I've always been worried about what
I'd do when it's all over, but I-I'm so glad"
"ほら、雪歩。めでたいことなんだから、
泣くんじゃないぞ……","","Look, snowflake, it's a happy occasion,
Don't cry: ......","","Come on, Yukiho. It's something
to celebrate, so don't cry..."
"（よし、雪歩が落ち着けるよう、
リラックスさせてあげよう……）","","(Okay, so that the snowflakes can calm down,
(Let him relax: ......)","","(Okay, I'll help him
relax so he can calm down...)"
"頭","","head","","Kashira"
"顔","","face","","Face"
"頭・顔以外","","Other than head and face","","Except for the head and the face."
"時間切れ","","time-out","","Time up"
"あううっ……。ぷ、プロデューサー……。
こんな時に、頭をなでなでされたら……！","","Awww. ....... p, producer .......
If you get a pat on the head at a time like this, please contact ......!","","Aauuu......P-producer......
If she pats my head at a time like this...!"
"ううっ～、嬉しくて、
もっと涙があふれてきちゃいますぅ～！","","Ugh - I was so happy,
I can't help but cry more tears!","","*sniffle* I'm so happy,
I'm going to cry even more!"
"まぁ、こんな時だからな。
落ち着くまで、こうしているから","","Well, it's a time like this.
I'll keep you like this until we get settled.","","Well, at a time like this.
I'll stay like this until I calm down."
"は、はい……！
ぐすっ、あ、ありがとうございますぅ～","","is yes, ......!
Gush, oh, thank you~!","","Y-Yes...!
*sniffle* Th-Thank you so much!"
"すんっ……。す、すみません……。
涙を拭いてくれて……","","Ssshhhh, sorry .......
Wipe my tears for me: ......","","I'm sorry... I-I'm sorry...
For wiping away my tears..."
"えへへっ、そうですよね。
嬉しいときに涙は似合わないですよね！","","Ehehe, I know, right?
Tears are not appropriate when you are happy!","","Heehee. You're right.
Tears don't suit you when you're happy, do they?"
"あ、あの……
どうかしましたか？","","Oh, um, ......
Is something wrong?","","U-Um...
What's the matter?"
"あ、いや……めでたい時なのに
服にゴミがついていたから、取ろうと思ったんだ","","Oh, no, it's ...... a happy time.
I saw some trash on your clothes, so I thought I'd take it off.","","Ah, no... It's a happy occasion, but there was some
trash on my clothes, so I thought I'd take it off."
"あ、本当です……。
プロデューサー、ありがとうございます","","Oh, it's true. ......
Thank you, producer!","","Oh, you're right...
Thank you, producer."
"ぷ、プロデューサー、
私のことをじっと見つめて……どうしたんですか？","","Psst, producer,
Stare at me and ask ...... what's wrong?","","P-Producer, why are you
staring at me like that?"
"いや、雪歩を見ていたら、
なんだか感極まってしまってな……","","No, if you look at the snowflakes,
I'm kind of overwhelmed with emotion. ......","","No, I was just looking at Yukiyumi,
and I was overcome with emotion..."
"そ、そうだったんですね……。プロデューサーまで
泣かせちゃって、なんだか申し訳ないですぅ……","","Oh, that's right. ....... Even Producer.
I'm kind of sorry I made you cry. ......","","I-I see. I feel kind of bad for
making Producer cry, too"
"（しばらくすると、雪歩も落ち着いたようで、
泣き止んでくれた……）","","(After a while, the snowflakes seemed to calm down,
(She stopped crying: ......)","","(After a while, Yukimi finally
calmed down and stopped crying...)"
"（雪歩と、ついでに俺が泣き止むまで、
しばらく時間がかかった……）","","(Until the snowflakes and, incidentally, me, stop crying,
It took a while (......)","","(It took me a while
to stop crying...)"
"しかし、これも雪歩が伝えたかった事……仲間の
大切さやルミナスの活動が世間に評価されたお陰だな","","But this is also what Snowflake wanted to tell his ...... friends
Thanks to the public's appreciation of the importance and luminous activities.","","But this is what Yukiho wanted to tell you... It's thanks to the importance of
your friends and Luminous' activities that the world appreciates you so much."
"はいっ。私の気持ちが、コラムを読んでくれた
みんなに届いてよかったですぅ～","","Yes, my sentiments are with you for reading the column.
I'm glad it reached everyone!","","Yes! I'm glad that my feelings reached
everyone who read the column"
"えへへ……みんなが少しでも優しい気持ちや、
幸せな気持ちになってくれたら、嬉しいですぅ……！","","Ehehe ...... everyone is a little bit kind and friendly,
I would be happy if you feel happy. ......","","Heehee... I'd be happy if you
all felt even a little bit better!"
"ああ、そうだな。
きっと雪歩の想いはみんなに伝わってるさ","","Oh, yes.
I'm sure Snowy's thoughts and feelings are being conveyed to everyone.","","Yeah, you're right.
I'm sure everyone knows how Yukiho feels."
"（廃刊危機を乗り越えた後、雪歩の『天使の小部屋』
は書籍化された。今日は発売記念イベント当日……）","","(After overcoming the crisis of discontinuation of the publication, Snowflake's ""Angel's Little Room"")
has been published in book form; today is the day of the launch event (......)","","(After overcoming the danger of the discontinued publication『Angel's Small Room』
It's been published. Today is the day of the anniversary event...)"
"み、みなさん、今日は『天使の小部屋』書籍化記念
イベントに来てくれて、ありがとうございますぅ～","","Today is the anniversary of the book release of ""Tenshi no komuro"" (The Little Room of Angels).
Thank you so much for coming to our event!","","E-Everyone, thank you so much for coming to the 『Angel's
Small Room』 book edition commemorative event today~"
"（パチパチパチパチ！！）","","(Crackle, crackle, crackle!!!)","","(*clap clap clap*)"
"えっと、『天使の小部屋』は、私がアイドル活動を
通して感じたことや、日常で感じたこと……","","Let's see, ""Angel's Little Room"" is a place where I can be an idol.
What I felt through and in my daily life: ......","","Um, 『Angel's Small Room』 is what I felt through my idol
activities, and what I felt in my daily life..."
"ちょっとした出来事から、ちょっとした事件……。
毎日のいろんなことを書いたコラムです","","A little incident from a little incident. ......
It's a column about all sorts of things every day.","","A little incident, a little incident...
I wrote a column about a lot of things every day."
"もともと詩を書くことが好きだった私にとって、
とても楽しく取り組めたお仕事のひとつです！","","For me, I have always loved writing poetry,
This was one of the jobs I enjoyed working on very much!","","It's one of the things I've
always enjoyed writing poems about!"
"（雪歩が大勢のファンの前で、自分のコラムのことを
話している。その表情は、とても嬉しそうだ……）","","(Snowflake, in front of a large group of fans, about his column.
(They are talking; their expressions look so happy ......)","","(Setsuho is talking about his column in
front of so many fans. He looks really happy...)"
"今読むと日記みたいで、みなさんが読むんだって
思うと恥ずかしい気持ちになっちゃうんですけど……","","He said it reads like a diary now, and you all read it.
I feel embarrassed when I think about it. ......","","If I read it now, it'll be like a diary. It's embarrassing
to think that everyone would read it..."
"わ、私にとっては、あの頃の自分と正直な気持ちで
向かい合える……大切な一冊です……","","Wow, for me, I was honest with myself back then.
It is an important book that you can face ...... ......","","I-It's an important book to me, so I can
face my true feelings from back then..."
"この『天使の小部屋』には、大変だったことや、
楽しかったことが詰まっていて……","","It was hard work and a lot of hard work for this ""Angel's Little Room"",
It's full of fun and ......","","This『Angel's Small Room』 is full
of hardships and fun things..."
"ルミナスのみんなと一緒に過ごしたこと……。
すっごく楽しかったなぁ～。えへへっ……","","Spending time with everyone at Luminous. ......
I had so much fun~ hehehe ......","","The time I spent with everyone in Luminous...
That was so much fun! Heehee..."
"あ、あの、萩原さん……？","","Oh, um, Mr. Hagiwara ......?","","U-Um, Hagiwara-san...?"
"あ、す、すみません！","","Oh, I'm sorry!","","Oh, s-sorry"
"わ、私の思い出がいっぱい詰まった本……。
み、みなさん、どうかよろしくお願いしますぅ！","","Wow, a book full of my memories .......
I would like to thank you all for your cooperation!","","A book filled with memories of me...
E-Everyone, I'm counting on you!"
"では、サイン会のほうを始めますので、整理券を
お持ちの方は、こちらから並んでください","","Now, we will start the signing session, so please bring your numbered tickets.
If you have one, please click here to get in line.","","We'll now begin the autograph session,
so please line up your tickets here."
"お疲れ様、雪歩……。いや、萩原先生","","Good job, snowflake. ....... No, Dr. Hagiwara.","","Good work, Yukiho... No, Hagiwara-sensei."
"そ、そんな、『先生』だなんて～。えへへっ♪","","Oh, no, I can't believe you're a ""teacher""...heh heh heh!","","N-No way, 『Sensei.』... Ehehe♪"
"プロデューサーのおかげで、生まれて初めて
自分の本を作ることができました～","","For the first time in my life, thanks to Producer
I was able to create my own book~!","","Thanks to Producer, I was able
to make my first book in my life."
"なにを言っているんだ。コラムを書いたのは
雪歩なんだから、雪歩の努力の賜物だよ","","What are you talking about?
It's a snowflake, and it's a snowflake's effort.","","What are you talking about? You're the one who wrote
the column. It's all thanks to your hard work."
"いいえ、そんなことありません……","","No, it's not. ......","","No, that's not true..."
"ダメダメな私でも、ここまでやれるんだって
背中を押してくれたのはプロデューサーです！","","I was told that I could make it this far, even though I was no good at all.
It was Producer who pushed me back!","","Even though I'm a failure, it was Producer
who gave me the push I needed to get this far!"
"そうか。それじゃ、萩原先生……。もしも、
コラムじゃなく本を書けるとしたら、何を書きたい？","","Okay, then, Dr. Hagiwara, ......, if you would,
If you could write a book instead of a column, what would it be?","","I see. Then, Hagiwara-sensei... If you could write a
book instead of a column, what would you want to write?"
"え、次の本、ですか？
うーんと……ええっと……そ、そうですね","","Oh, the next book?
Ummm... ...... umm... ...... uhm... ...... yeah... yeah...","","Huh? Next book?
Hmm... Let's see... Y-Yeah."
"つ、次は、私の一番大事な人と一緒に、私がトップ
アイドルになるまでの物語を書きたい、です……","","One, next, with my most important person, I am the top
I want to write the story of how I became an idol, ......","","I-I want to write a story with the person most
important to me until I become a top idol..."
"ゆ、雪歩。それって……","","Yu, snowflake. is that ......","","S-Setsuho, you mean..."
"あ、あううっ……","","Oh, ahhh... ......","","A-Auuu..."
"も、物語が完成してから、
ぷ、プロデューサーが判断してください……！","","too, after the story is completed,
Ps, Producer should be the judge. ......","","P-Producer, please make your
decision after the story is finished!"
"……わかった。
萩原先生の次回作を楽しみに待っているよ","","...... Okay, I get it.
I look forward to Dr. Hagiwara's next work.","","...Okay.
I'm looking forward to Hagiwara sensei's next work."
"それじゃ、事務所に戻ろうか。音無さんが
ささやかだけど、お祝いの用意ができてるって","","Well then, let's go back to the office, Mr. Otonashi.
He said he has a small but festive celebration in store.","","Well then, let's head back to the office. Otonashi-san said
she's just a little girl, but she's ready to celebrate."
"は、はいっ。一緒に帰りましょう。えへへ……。
これからもよろしくお願いします。プロデューサー！","","Ha, yes, let's go home together. ehehe .......
Keep up the good work, Producer!","","Y-yes, let's go home together.Ehehe...
Keep up the good work, Producer!"
